start,end,cost,source,color_code
48,47,5.321027547379996,forecast,grey
48,49,4.616061896962872,forecast,grey
48,63,4.616061896962872,forecast,grey
49,34,2.6194566764319474,actual,red
49,48,4.616061896962872,forecast,grey
49,50,3.2316508661085357,actual,red
49,64,3.2316508661085357,actual,red
50,35,2.3037977421969233,actual,red
50,49,3.2316508661085357,actual,red
50,51,2.8948506376044203,actual,red
50,65,2.8948506376044203,actual,red
51,36,2.2936193751826934,actual,red
51,50,2.8948506376044203,actual,red
51,52,3.370351196288909,forecast,grey
51,66,2.7575940387246676,actual,red
52,37,3.32911399235933,forecast,grey
52,51,3.370351196288909,forecast,grey
52,53,3.479127134505215,forecast,grey
52,67,3.479127134505215,forecast,grey
53,38,3.795645248299849,forecast,grey
53,52,3.479127134505215,forecast,grey
53,54,3.838863211955288,forecast,grey
53,68,3.838863211955288,forecast,grey
54,39,4.44750059707116,forecast,grey
54,53,3.838863211955288,forecast,grey
54,55,4.384290162933066,forecast,grey
54,69,4.384290162933066,forecast,grey
55,40,5.179692351244001,forecast,grey
55,54,4.384290162933066,forecast,grey
55,56,5.027726455532238,forecast,grey
55,70,5.027726455532238,forecast,grey
56,41,5.887015591150841,forecast,grey
56,55,5.027726455532238,forecast,grey
56,57,5.674168189133039,forecast,grey
56,71,5.674168189133039,forecast,grey
57,42,6.481917827618832,forecast,grey
57,56,5.674168189133039,forecast,grey
57,58,6.23662105491621,forecast,grey
57,72,6.23662105491621,forecast,grey
58,43,6.904516025558666,forecast,grey
58,57,6.23662105491621,forecast,grey
58,59,6.647487647100045,forecast,grey
58,73,6.647487647100045,forecast,grey
59,44,7.122223795475185,forecast,grey
59,58,6.647487647100045,forecast,grey
59,74,6.8632086152037095,forecast,grey
60,45,6.287479256756463,forecast,grey
60,61,6.429753970444352,forecast,grey
60,75,6.429753970444352,forecast,grey
61,46,5.931737561207626,forecast,grey
61,60,6.429753970444352,forecast,grey
61,62,6.1037431640719415,forecast,grey
61,76,6.1037431640719415,forecast,grey
62,47,5.321027547379996,forecast,grey
62,61,6.1037431640719415,forecast,grey
62,63,5.541864339874624,forecast,grey
62,77,5.541864339874624,forecast,grey
63,48,4.616061896962872,forecast,grey
63,62,5.541864339874624,forecast,grey
63,64,4.886888532573588,forecast,grey
63,78,4.886888532573588,forecast,grey
64,49,3.2316508661085357,actual,red
64,63,4.886888532573588,forecast,grey
64,65,3.9248868522078606,actual,red
64,79,3.9248868522078606,actual,red
65,50,2.8948506376044203,actual,red
65,64,3.9248868522078606,actual,red
65,66,3.5523723666633016,actual,red
65,80,3.5523723666633016,actual,red
66,51,2.7575940387246676,actual,red
66,65,3.5523723666633016,actual,red
66,67,3.628842982909634,forecast,grey
66,81,3.28125725683157,actual,red
67,52,3.479127134505215,forecast,grey
67,66,3.628842982909634,forecast,grey
67,68,3.6618287007276287,forecast,grey
67,82,3.6618287007276287,forecast,grey
68,53,3.838863211955288,forecast,grey
68,67,3.6618287007276287,forecast,grey
68,69,3.926760901674101,forecast,grey
68,83,3.926760901674101,forecast,grey
69,54,4.384290162933066,forecast,grey
69,68,3.926760901674101,forecast,grey
69,70,4.3783180935481845,forecast,grey
69,84,4.3783180935481845,forecast,grey
70,55,5.027726455532238,forecast,grey
70,69,4.3783180935481845,forecast,grey
70,71,4.947042716454829,forecast,grey
70,85,4.947042716454829,forecast,grey
71,56,5.674168189133039,forecast,grey
71,70,4.947042716454829,forecast,grey
71,72,5.5482977148293475,forecast,grey
71,86,5.5482977148293475,forecast,grey
72,57,6.23662105491621,forecast,grey
72,71,5.5482977148293475,forecast,grey
72,73,6.0943348702543645,forecast,grey
72,87,6.0943348702543645,forecast,grey
73,58,6.647487647100045,forecast,grey
73,72,6.0943348702543645,forecast,grey
73,74,6.5070660635130695,forecast,grey
73,88,6.5070660635130695,forecast,grey
74,59,6.8632086152037095,forecast,grey
74,73,6.5070660635130695,forecast,grey
74,89,6.72870158712485,forecast,grey
75,60,6.429753970444352,forecast,grey
75,76,6.448985768246365,forecast,grey
75,90,6.448985768246365,forecast,grey
76,61,6.1037431640719415,forecast,grey
76,75,6.448985768246365,forecast,grey
76,77,6.15407188055357,forecast,grey
76,91,6.15407188055357,forecast,grey
77,62,5.541864339874624,forecast,grey
77,76,6.15407188055357,forecast,grey
77,78,5.645534182837483,forecast,grey
77,92,5.645534182837483,forecast,grey
78,63,4.886888532573588,forecast,grey
78,77,5.645534182837483,forecast,grey
78,79,5.050816114951719,forecast,grey
78,93,5.050816114951719,forecast,grey
79,64,3.9248868522078606,actual,red
79,78,5.050816114951719,forecast,grey
79,80,4.479658403604269,actual,red
79,94,4.479658403604269,actual,red
80,65,3.5523723666633016,actual,red
80,79,4.479658403604269,actual,red
80,81,4.087409769378602,actual,red
80,95,4.087409769378602,actual,red
81,66,3.28125725683157,actual,red
81,80,4.087409769378602,actual,red
81,82,3.8587636006216295,forecast,grey
81,96,3.7206450625637313,actual,red
82,67,3.6618287007276287,forecast,grey
82,81,3.8587636006216295,forecast,grey
82,83,3.854276991103445,forecast,grey
82,97,3.854276991103445,forecast,grey
83,68,3.926760901674101,forecast,grey
83,82,3.854276991103445,forecast,grey
83,84,4.064564661630754,forecast,grey
83,98,4.064564661630754,forecast,grey
84,69,4.3783180935481845,forecast,grey
84,83,4.064564661630754,forecast,grey
84,85,4.461932753495028,forecast,grey
84,99,4.461932753495028,forecast,grey
85,70,4.947042716454829,forecast,grey
85,84,4.461932753495028,forecast,grey
85,86,4.993513352607064,forecast,grey
85,100,4.993513352607064,forecast,grey
86,71,5.5482977148293475,forecast,grey
86,85,4.993513352607064,forecast,grey
86,87,5.5836837228990275,forecast,grey
86,101,5.5836837228990275,forecast,grey
87,72,6.0943348702543645,forecast,grey
87,86,5.5836837228990275,forecast,grey
87,88,6.142244679857944,forecast,grey
87,102,6.142244679857944,forecast,grey
88,73,6.5070660635130695,forecast,grey
88,87,6.142244679857944,forecast,grey
88,89,6.578311796954953,forecast,grey
88,103,6.578311796954953,forecast,grey
89,74,6.72870158712485,forecast,grey
89,88,6.578311796954953,forecast,grey
89,104,6.817410905936251,forecast,grey
90,75,6.448985768246365,forecast,grey
90,91,6.25448907814523,forecast,grey
90,105,6.25448907814523,forecast,grey
91,76,6.15407188055357,forecast,grey
91,90,6.25448907814523,forecast,grey
91,92,5.99263797371257,forecast,grey
91,106,5.99263797371257,forecast,grey
92,77,5.645534182837483,forecast,grey
92,91,5.99263797371257,forecast,grey
92,93,5.544048593117392,forecast,grey
92,107,5.544048593117392,forecast,grey
93,78,5.050816114951719,forecast,grey
93,92,5.544048593117392,forecast,grey
93,94,5.024829801139441,forecast,grey
93,108,5.024829801139441,forecast,grey
94,79,4.479658403604269,actual,red
94,93,5.024829801139441,forecast,grey
94,95,4.710450424143139,actual,red
94,109,4.710450424143139,actual,red
95,80,4.087409769378602,actual,red
95,94,4.710450424143139,actual,red
95,96,4.347635617950419,actual,red
95,110,4.347635617950419,actual,red
96,81,3.7206450625637313,actual,red
96,95,4.347635617950419,actual,red
96,97,4.017290496099573,forecast,grey
96,111,3.967074018392273,actual,red
97,82,3.854276991103445,forecast,grey
97,96,4.017290496099573,forecast,grey
97,98,4.033423496715978,forecast,grey
97,112,4.033423496715978,forecast,grey
98,83,4.064564661630754,forecast,grey
98,97,4.033423496715978,forecast,grey
98,99,4.248985057919336,forecast,grey
98,113,4.248985057919336,forecast,grey
99,84,4.461932753495028,forecast,grey
99,98,4.248985057919336,forecast,grey
99,100,4.649309389257356,forecast,grey
99,114,4.649309389257356,forecast,grey
100,85,4.993513352607064,forecast,grey
100,99,4.649309389257356,forecast,grey
100,101,5.194803738103685,forecast,grey
100,115,5.194803738103685,forecast,grey
101,86,5.5836837228990275,forecast,grey
101,100,5.194803738103685,forecast,grey
101,102,5.816849740496844,forecast,grey
101,116,5.816849740496844,forecast,grey
102,87,6.142244679857944,forecast,grey
102,101,5.816849740496844,forecast,grey
102,103,6.421561287662509,forecast,grey
102,117,6.421561287662509,forecast,grey
103,88,6.578311796954953,forecast,grey
103,102,6.421561287662509,forecast,grey
103,104,6.904237349085865,forecast,grey
103,118,6.904237349085865,forecast,grey
104,89,6.817410905936251,forecast,grey
104,103,6.904237349085865,forecast,grey
104,119,7.172756994667522,forecast,grey
105,90,6.25448907814523,forecast,grey
105,106,5.793834207159269,forecast,grey
105,120,5.793834207159269,forecast,grey
106,91,5.99263797371257,forecast,grey
106,105,5.793834207159269,forecast,grey
106,107,5.568667197011768,forecast,grey
106,121,5.568667197011768,forecast,grey
107,92,5.544048593117392,forecast,grey
107,106,5.568667197011768,forecast,grey
107,108,5.189979330436049,forecast,grey
107,122,5.189979330436049,forecast,grey
108,93,5.024829801139441,forecast,grey
108,107,5.189979330436049,forecast,grey
108,109,4.766533059956946,forecast,grey
108,123,4.766533059956946,forecast,grey
109,94,4.710450424143139,actual,red
109,108,4.766533059956946,forecast,grey
109,110,4.530179525407585,actual,red
109,124,4.530179525407585,actual,red
110,95,4.347635617950419,actual,red
110,109,4.530179525407585,actual,red
110,111,4.270318996855986,actual,red
110,125,4.270318996855986,actual,red
111,96,3.967074018392273,actual,red
111,110,4.270318996855986,actual,red
111,112,4.083966442450229,forecast,grey
111,126,3.9848177184099263,actual,red
112,97,4.033423496715978,forecast,grey
112,111,4.083966442450229,forecast,grey
112,113,4.185679612958031,forecast,grey
112,127,4.185679612958031,forecast,grey
113,98,4.248985057919336,forecast,grey
113,112,4.185679612958031,forecast,grey
113,114,4.471114819599228,forecast,grey
113,128,4.471114819599228,forecast,grey
114,99,4.649309389257356,forecast,grey
114,113,4.471114819599228,forecast,grey
114,115,4.933004322261293,forecast,grey
114,129,4.933004322261293,forecast,grey
115,100,5.194803738103685,forecast,grey
115,114,4.933004322261293,forecast,grey
115,116,5.5412894488436075,forecast,grey
115,130,5.5412894488436075,forecast,grey
116,101,5.816849740496844,forecast,grey
116,115,5.5412894488436075,forecast,grey
116,117,6.2328292927962154,forecast,grey
116,131,6.2328292927962154,forecast,grey
117,102,6.421561287662509,forecast,grey
117,116,6.2328292927962154,forecast,grey
117,118,6.910279216258052,forecast,grey
117,132,6.910279216258052,forecast,grey
118,103,6.904237349085865,forecast,grey
118,117,6.910279216258052,forecast,grey
118,119,7.456248888596571,forecast,grey
118,133,7.456248888596571,forecast,grey
119,104,7.172756994667522,forecast,grey
119,118,7.456248888596571,forecast,grey
119,134,7.7621702628904945,forecast,grey
120,105,5.793834207159269,forecast,grey
120,121,5.078968319824472,forecast,grey
120,135,5.078968319824472,forecast,grey
121,106,5.568667197011768,forecast,grey
121,120,5.078968319824472,forecast,grey
121,122,4.895581317557309,forecast,grey
121,136,4.895581317557309,forecast,grey
122,107,5.189979330436049,forecast,grey
122,121,4.895581317557309,forecast,grey
122,123,4.5989965643865025,forecast,grey
122,137,4.5989965643865025,forecast,grey
123,108,4.766533059956946,forecast,grey
123,122,4.5989965643865025,forecast,grey
123,124,4.293469478611355,forecast,grey
123,138,4.293469478611355,forecast,grey
124,109,4.530179525407585,actual,red
124,123,4.293469478611355,forecast,grey
124,125,3.982671773236557,actual,red
124,139,3.982671773236557,actual,red
125,110,4.270318996855986,actual,red
125,124,3.982671773236557,actual,red
125,126,3.9063759872824098,actual,red
125,140,3.9063759872824098,actual,red
126,111,3.9848177184099263,actual,red
126,125,3.9063759872824098,actual,red
126,127,4.068585739281041,forecast,grey
126,141,3.8249447916034938,actual,red
127,112,4.185679612958031,forecast,grey
127,126,4.068585739281041,forecast,grey
127,128,4.311582886568566,forecast,grey
127,142,4.311582886568566,forecast,grey
128,113,4.471114819599228,forecast,grey
128,127,4.311582886568566,forecast,grey
128,129,4.718641871643876,forecast,grey
128,143,4.718641871643876,forecast,grey
129,114,4.933004322261293,forecast,grey
129,128,4.718641871643876,forecast,grey
129,130,5.28462299595083,forecast,grey
129,144,5.28462299595083,forecast,grey
130,115,5.5412894488436075,forecast,grey
130,129,5.28462299595083,forecast,grey
130,131,5.986098770743085,forecast,grey
130,145,5.986098770743085,forecast,grey
131,116,6.2328292927962154,forecast,grey
131,130,5.986098770743085,forecast,grey
131,132,6.765363441168069,forecast,grey
131,146,6.765363441168069,forecast,grey
132,117,6.910279216258052,forecast,grey
132,131,6.765363441168069,forecast,grey
132,133,7.52402358043442,forecast,grey
132,147,7.52402358043442,forecast,grey
133,118,7.456248888596571,forecast,grey
133,132,7.52402358043442,forecast,grey
133,134,8.135753331930173,forecast,grey
133,148,8.135753331930173,forecast,grey
134,119,7.7621702628904945,forecast,grey
134,133,8.135753331930173,forecast,grey
134,149,8.479195031261709,forecast,grey
135,120,5.078968319824472,forecast,grey
135,136,4.188773529999632,forecast,grey
135,150,4.188773529999632,forecast,grey
136,121,4.895581317557309,forecast,grey
136,135,4.188773529999632,forecast,grey
136,137,4.052441607732865,forecast,grey
136,151,4.052441607732865,forecast,grey
137,122,4.5989965643865025,forecast,grey
137,136,4.052441607732865,forecast,grey
137,138,3.8493982334965384,forecast,grey
137,152,3.8493982334965384,forecast,grey
138,123,4.293469478611355,forecast,grey
138,137,3.8493982334965384,forecast,grey
138,139,3.680478263848273,forecast,grey
138,153,3.680478263848273,forecast,grey
139,124,3.982671773236557,actual,red
139,138,3.680478263848273,forecast,grey
139,140,3.228674018051008,actual,red
139,154,3.228674018051008,actual,red
140,125,3.9063759872824098,actual,red
140,139,3.228674018051008,actual,red
140,141,3.40293861243852,actual,red
140,155,3.40293861243852,actual,red
141,126,3.8249447916034938,actual,red
141,140,3.40293861243852,actual,red
141,142,4.006312854740816,forecast,grey
141,156,3.605875215175711,actual,red
142,127,4.311582886568566,forecast,grey
142,141,4.006312854740816,forecast,grey
142,143,4.42290704096904,forecast,grey
142,157,4.42290704096904,forecast,grey
143,128,4.718641871643876,forecast,grey
143,142,4.42290704096904,forecast,grey
143,144,4.976467556434933,forecast,grey
143,158,4.976467556434933,forecast,grey
144,129,5.28462299595083,forecast,grey
144,143,4.976467556434933,forecast,grey
144,145,5.660236248760605,forecast,grey
144,159,5.660236248760605,forecast,grey
145,130,5.986098770743085,forecast,grey
145,144,5.660236248760605,forecast,grey
145,146,6.456197289352677,forecast,grey
145,160,6.456197289352677,forecast,grey
146,131,6.765363441168069,forecast,grey
146,145,6.456197289352677,forecast,grey
146,147,7.313928660249495,forecast,grey
146,161,7.313928660249495,forecast,grey
147,132,7.52402358043442,forecast,grey
147,146,7.313928660249495,forecast,grey
147,148,8.138562845439544,forecast,grey
147,162,8.138562845439544,forecast,grey
148,133,8.135753331930173,forecast,grey
148,147,8.138562845439544,forecast,grey
148,149,8.800914942898945,forecast,grey
148,163,8.800914942898945,forecast,grey
149,134,8.479195031261709,forecast,grey
149,148,8.800914942898945,forecast,grey
149,164,9.172568660115342,forecast,grey
150,135,4.188773529999632,forecast,grey
150,151,3.246442892538121,forecast,grey
150,165,3.246442892538121,forecast,grey
151,136,4.052441607732865,forecast,grey
151,150,3.246442892538121,forecast,grey
151,152,3.1606726048465723,forecast,grey
151,166,3.1606726048465723,forecast,grey
152,137,3.8493982334965384,forecast,grey
152,151,3.1606726048465723,forecast,grey
152,153,3.057964331815506,forecast,grey
152,167,3.057964331815506,forecast,grey
153,138,3.680478263848273,forecast,grey
153,152,3.057964331815506,forecast,grey
153,154,3.035179365969735,forecast,grey
153,168,3.035179365969735,forecast,grey
154,139,3.228674018051008,actual,red
154,153,3.035179365969735,forecast,grey
154,155,2.490019688209615,actual,red
154,169,2.490019688209615,actual,red
155,140,3.40293861243852,actual,red
155,154,2.490019688209615,actual,red
155,156,2.9495791863932403,actual,red
155,170,2.9495791863932403,actual,red
156,141,3.605875215175711,actual,red
156,155,2.9495791863932403,actual,red
156,157,3.94182208408538,forecast,grey
156,171,3.4662483289947517,actual,red
157,142,4.42290704096904,forecast,grey
157,156,3.94182208408538,forecast,grey
157,158,4.533951812558688,forecast,grey
157,172,4.533951812558688,forecast,grey
158,143,4.976467556434933,forecast,grey
158,157,4.533951812558688,forecast,grey
158,159,5.22699287815396,forecast,grey
158,173,5.22699287815396,forecast,grey
159,144,5.660236248760605,forecast,grey
159,158,5.22699287815396,forecast,grey
159,160,6.010925413618101,forecast,grey
159,174,6.010925413618101,forecast,grey
160,145,6.456197289352677,forecast,grey
160,159,6.010925413618101,forecast,grey
160,161,6.87367926252108,forecast,grey
160,175,6.87367926252108,forecast,grey
161,146,7.313928660249495,forecast,grey
161,160,6.87367926252108,forecast,grey
161,162,7.775355275686704,forecast,grey
161,176,7.775355275686704,forecast,grey
162,147,8.138562845439544,forecast,grey
162,161,7.775355275686704,forecast,grey
162,163,8.63036420733609,forecast,grey
162,177,8.63036420733609,forecast,grey
163,148,8.800914942898945,forecast,grey
163,162,8.63036420733609,forecast,grey
163,164,9.313820900382147,forecast,grey
163,178,9.313820900382147,forecast,grey
164,149,9.172568660115342,forecast,grey
164,163,9.313820900382147,forecast,grey
164,179,9.696908729864038,forecast,grey
165,150,3.246442892538121,forecast,grey
165,166,2.3813072510609867,forecast,grey
165,180,2.3813072510609867,forecast,grey
166,151,3.1606726048465723,forecast,grey
166,165,2.3813072510609867,forecast,grey
166,167,2.3458492612913733,forecast,grey
166,181,2.3458492612913733,forecast,grey
167,152,3.057964331815506,forecast,grey
167,166,2.3458492612913733,forecast,grey
167,168,2.3421008905660567,forecast,grey
167,182,2.3421008905660567,forecast,grey
168,153,3.035179365969735,forecast,grey
168,167,2.3421008905660567,forecast,grey
168,169,2.461566871027034,forecast,grey
168,183,2.461566871027034,forecast,grey
169,154,2.490019688209615,actual,red
169,168,2.461566871027034,forecast,grey
169,170,1.9741842148514177,actual,red
169,184,1.9741842148514177,actual,red
170,155,2.9495791863932403,actual,red
170,169,1.9741842148514177,actual,red
170,171,2.7097960222790363,actual,red
170,185,2.7097960222790363,actual,red
171,156,3.4662483289947517,actual,red
171,170,2.7097960222790363,actual,red
171,172,3.909446943123139,forecast,grey
171,186,3.5096218248567532,actual,red
172,157,4.533951812558688,forecast,grey
172,171,3.909446943123139,forecast,grey
172,173,4.651610143989895,forecast,grey
172,187,4.651610143989895,forecast,grey
173,158,5.22699287815396,forecast,grey
173,172,4.651610143989895,forecast,grey
173,174,5.451610451032774,forecast,grey
173,188,5.451610451032774,forecast,grey
174,159,6.010925413618101,forecast,grey
174,173,5.451610451032774,forecast,grey
174,175,6.29642666386312,forecast,grey
174,189,6.29642666386312,forecast,grey
175,160,6.87367926252108,forecast,grey
175,174,6.29642666386312,forecast,grey
175,176,7.181413255666916,forecast,grey
175,190,7.181413255666916,forecast,grey
176,161,7.775355275686704,forecast,grey
176,175,7.181413255666916,forecast,grey
176,177,8.08043352660044,forecast,grey
176,191,8.08043352660044,forecast,grey
177,162,8.63036420733609,forecast,grey
177,176,8.08043352660044,forecast,grey
177,178,8.922288221325065,forecast,grey
177,192,8.922288221325065,forecast,grey
178,163,9.313820900382147,forecast,grey
178,177,8.922288221325065,forecast,grey
178,179,9.59268162596158,forecast,grey
178,193,9.59268162596158,forecast,grey
179,164,9.696908729864038,forecast,grey
179,178,9.59268162596158,forecast,grey
179,194,9.968308203833848,forecast,grey
180,165,2.3813072510609867,forecast,grey
180,181,1.6920614269344512,forecast,grey
180,195,1.6920614269344512,forecast,grey
181,166,2.3458492612913733,forecast,grey
181,180,1.6920614269344512,forecast,grey
181,182,1.7014949224899878,forecast,grey
181,196,1.7014949224899878,forecast,grey
182,167,2.3421008905660567,forecast,grey
182,181,1.7014949224899878,forecast,grey
182,183,1.7850512502095328,forecast,grey
182,197,1.7850512502095328,forecast,grey
183,168,2.461566871027034,forecast,grey
183,182,1.7850512502095328,forecast,grey
183,184,2.0278778850816113,forecast,grey
183,198,2.0278778850816113,forecast,grey
184,169,1.9741842148514177,actual,red
184,183,2.0278778850816113,forecast,grey
184,185,1.8090404074027735,actual,red
184,199,1.8090404074027735,actual,red
185,170,2.7097960222790363,actual,red
185,184,1.8090404074027735,actual,red
185,186,2.7660401901851426,actual,red
185,200,2.7660401901851426,actual,red
186,171,3.5096218248567532,actual,red
186,185,2.7660401901851426,actual,red
186,187,3.918640982128125,forecast,grey
186,201,3.7654045221420103,actual,red
187,172,4.651610143989895,forecast,grey
187,186,3.918640982128125,forecast,grey
187,188,4.769292935956197,forecast,grey
187,202,4.769292935956197,forecast,grey
188,173,5.451610451032774,forecast,grey
188,187,4.769292935956197,forecast,grey
188,189,5.633508331278375,forecast,grey
188,203,5.633508331278375,forecast,grey
189,174,6.29642666386312,forecast,grey
189,188,5.633508331278375,forecast,grey
189,190,6.496565183972594,forecast,grey
189,204,6.496565183972594,forecast,grey
190,175,7.181413255666916,forecast,grey
190,189,6.496565183972594,forecast,grey
190,191,7.362267294694309,forecast,grey
190,205,7.362267294694309,forecast,grey
191,176,8.08043352660044,forecast,grey
191,190,7.362267294694309,forecast,grey
191,192,8.21964946168752,forecast,grey
191,206,8.21964946168752,forecast,grey
192,177,8.922288221325065,forecast,grey
192,191,8.21964946168752,forecast,grey
192,193,9.014291320148947,forecast,grey
192,207,9.014291320148947,forecast,grey
193,178,9.59268162596158,forecast,grey
193,192,9.014291320148947,forecast,grey
193,194,9.645846895778398,forecast,grey
193,208,9.645846895778398,forecast,grey
194,179,9.968308203833848,forecast,grey
194,193,9.645846895778398,forecast,grey
194,209,10.0,forecast,grey
195,180,1.6920614269344512,forecast,grey
195,196,1.2285911819123956,forecast,grey
195,210,1.2285911819123956,forecast,grey
