step,current_node,u,v,old_cost,new_cost
24,320,421,321,1.881771404439491,2.480347254057456
24,320,421,420,1.8840962240287893,2.601620943883335
25,420,419,519,2.260253028220206,3.0098427639255494
25,420,420,520,1.8840962240287893,2.601620943883335
25,420,421,521,1.7193194867807546,2.4105986910146036
25,420,519,419,2.260253028220206,3.0098427639255494
25,420,519,520,2.241436746305516,3.1095176845473325
25,420,520,420,1.8840962240287893,2.601620943883335
25,420,520,519,2.241436746305516,3.1095176845473325
25,420,520,521,1.7774990582743333,2.552630936880571
25,420,521,421,1.7193194867807546,2.4105986910146036
25,420,521,520,1.7774990582743333,2.552630936880571
26,520,519,619,2.241436746305516,3.1095176845473325
26,520,520,620,1.7774990582743333,2.552630936880571
26,520,521,621,1.5395660110845368,2.2565994711526915
26,520,619,519,2.241436746305516,3.1095176845473325
26,520,619,620,2.1941291384012365,3.0722536221921777
26,520,620,520,1.7774990582743333,2.552630936880571
26,520,620,619,2.1941291384012365,3.0722536221921777
26,520,620,621,1.6578092306087913,2.3654499402613167
26,520,621,521,1.5395660110845368,2.2565994711526915
26,520,621,620,1.6578092306087913,2.3654499402613167
27,620,619,719,2.1941291384012365,3.0722536221921777
27,620,620,720,1.6578092306087913,2.3654499402613167
27,620,621,721,1.3578662209012982,1.9640830557348168
27,620,719,619,2.1941291384012365,3.0722536221921777
27,620,719,720,2.11914616007813,2.8619747298688667
27,620,720,620,1.6578092306087913,2.3654499402613167
27,620,720,719,2.11914616007813,2.8619747298688667
27,620,720,721,1.5397757762301305,2.0562579685373112
27,620,721,621,1.3578662209012982,1.9640830557348168
27,620,721,720,1.5397757762301305,2.0562579685373112
28,621,521,522,1.5395660110845368,2.2565994711526915
28,621,522,521,1.5395660110845368,2.2565994711526915
28,621,522,622,1.5498464677137849,2.289739972660502
28,621,621,622,1.3578662209012982,1.9640830557348168
28,621,622,522,1.5498464677137849,2.289739972660502
28,621,622,621,1.3578662209012982,1.9640830557348168
28,621,622,722,1.315571878511689,1.932854461713356
28,621,721,722,1.2008847212405005,1.5959327440384312
28,621,722,622,1.315571878511689,1.932854461713356
28,621,722,721,1.2008847212405005,1.5959327440384312
29,721,720,820,1.5397757762301305,2.0562579685373112
29,721,721,821,1.2008847212405005,1.5959327440384312
29,721,722,822,1.1233006816961375,1.5418024547506417
29,721,820,720,1.5397757762301305,2.0562579685373112
29,721,820,821,1.4515060235979562,1.7531293517659958
29,721,821,721,1.2008847212405005,1.5959327440384312
29,721,821,820,1.4515060235979562,1.7531293517659958
29,721,821,822,1.1022815669626855,1.3069939118290048
29,721,822,722,1.1233006816961375,1.5418024547506417
29,721,822,821,1.1022815669626855,1.3069939118290048
30,821,820,920,1.4515060235979562,1.7531293517659958
30,821,821,921,1.1022815669626855,1.3069939118290048
30,821,822,922,1.010228663631522,1.2862299164127844
30,821,920,820,1.4515060235979562,1.7531293517659958
30,821,920,921,1.424355038419598,1.6215703067047675
30,821,921,821,1.1022815669626855,1.3069939118290048
30,821,921,920,1.424355038419598,1.6215703067047675
30,821,921,922,1.090018524324383,1.2530603896663737
30,821,922,822,1.010228663631522,1.2862299164127844
30,821,922,921,1.090018524324383,1.2530603896663737
31,822,722,723,1.1233006816961375,1.5418024547506417
31,822,723,722,1.1233006816961375,1.5418024547506417
31,822,723,823,1.282556973778918,1.847254052164211
31,822,822,823,1.010228663631522,1.2862299164127844
31,822,823,723,1.282556973778918,1.847254052164211
31,822,823,822,1.010228663631522,1.2862299164127844
31,822,823,923,1.1496562074055925,1.6307070677098734
31,822,922,923,1.0,1.3024775668361976
31,822,923,823,1.1496562074055925,1.6307070677098734
31,822,923,922,1.0,1.3024775668361976
32,922,921,1021,1.090018524324383,1.2530603896663737
32,922,922,1022,1.0,1.3024775668361976
32,922,923,1023,1.1292300789696823,1.7021289838786164
32,922,1021,921,1.090018524324383,1.2530603896663737
32,922,1021,1022,1.1727368094909385,1.4925330456374906
32,922,1022,922,1.0,1.3024775668361976
32,922,1022,1021,1.1727368094909385,1.4925330456374906
32,922,1022,1023,1.0908517082253069,1.6057297331401332
32,922,1023,923,1.1292300789696823,1.7021289838786164
32,922,1023,1022,1.0908517082253069,1.6057297331401332
33,1022,1021,1121,1.1727368094909385,1.4925330456374906
33,1022,1022,1122,1.0908517082253069,1.6057297331401332
33,1022,1023,1123,1.2100555587942126,2.0350665477081753
33,1022,1121,1021,1.1727368094909385,1.4925330456374906
33,1022,1121,1122,1.334142734463216,1.9458152865667824
33,1022,1122,1022,1.0908517082253069,1.6057297331401332
33,1022,1122,1121,1.334142734463216,1.9458152865667824
33,1022,1122,1123,1.2545349542435011,2.0741922332900096
33,1022,1123,1023,1.2100555587942126,2.0350665477081753
33,1022,1123,1122,1.2545349542435011,2.0741922332900096
34,1122,1121,1221,1.334142734463216,1.9458152865667824
34,1122,1122,1222,1.2545349542435011,2.0741922332900096
34,1122,1123,1223,1.3543978448743614,2.475442801494577
34,1122,1221,1121,1.334142734463216,1.9458152865667824
34,1122,1221,1222,1.539575297815048,2.439359679775416
34,1122,1222,1122,1.2545349542435011,2.0741922332900096
34,1122,1222,1221,1.539575297815048,2.439359679775416
34,1122,1222,1223,1.4479528730005868,2.5164778973318773
34,1122,1223,1123,1.3543978448743614,2.475442801494577
34,1122,1223,1222,1.4479528730005868,2.5164778973318773
35,1123,1023,1024,1.2100555587942126,2.0350665477081753
35,1123,1024,1023,1.2100555587942126,2.0350665477081753
35,1123,1024,1124,1.4715973935377784,2.623617549966213
35,1123,1123,1124,1.3543978448743614,2.475442801494577
35,1123,1124,1024,1.4715973935377784,2.623617549966213
35,1123,1124,1123,1.3543978448743614,2.475442801494577
35,1123,1124,1224,1.581860519954709,3.010235653705149
35,1123,1223,1224,1.5138823889041364,2.827018207693885
35,1123,1224,1124,1.581860519954709,3.010235653705149
35,1123,1224,1223,1.5138823889041364,2.827018207693885
36,1223,1222,1322,1.4479528730005868,2.5164778973318773
36,1223,1223,1323,1.5138823889041364,2.827018207693885
36,1223,1224,1324,1.694071609765611,3.2580460702225857
36,1223,1322,1222,1.4479528730005868,2.5164778973318773
36,1223,1322,1323,1.6318160939619897,2.7791566991859487
36,1223,1323,1223,1.5138823889041364,2.827018207693885
36,1223,1323,1322,1.6318160939619897,2.7791566991859487
36,1223,1323,1324,1.6502441273097077,2.9598802385827883
36,1223,1324,1224,1.694071609765611,3.2580460702225857
36,1223,1324,1323,1.6502441273097077,2.9598802385827883
37,1323,1322,1422,1.6318160939619897,2.7791566991859487
37,1323,1323,1423,1.6502441273097077,2.9598802385827883
37,1323,1324,1424,1.7725760883737685,3.2643355235461744
37,1323,1422,1322,1.6318160939619897,2.7791566991859487
37,1323,1422,1423,1.786320867738458,2.827224244212445
37,1323,1423,1323,1.6502441273097077,2.9598802385827883
37,1323,1423,1422,1.786320867738458,2.827224244212445
37,1323,1423,1424,1.750272438150686,2.8760953920535464
37,1323,1424,1324,1.7725760883737685,3.2643355235461744
37,1323,1424,1423,1.750272438150686,2.8760953920535464
38,1423,1422,1522,1.786320867738458,2.827224244212445
38,1423,1423,1523,1.750272438150686,2.8760953920535464
38,1423,1424,1524,1.8108757347528817,3.063061716104962
38,1423,1522,1422,1.786320867738458,2.827224244212445
38,1423,1522,1523,1.915540655842734,2.750795711925992
38,1423,1523,1423,1.750272438150686,2.8760953920535464
38,1423,1523,1522,1.915540655842734,2.750795711925992
38,1423,1523,1524,1.8274200938643117,2.6970995996967924
38,1423,1524,1424,1.8108757347528817,3.063061716104962
38,1423,1524,1523,1.8274200938643117,2.6970995996967924
39,1523,1522,1622,1.915540655842734,2.750795711925992
39,1523,1523,1623,1.8274200938643117,2.6970995996967924
39,1523,1524,1624,1.8305186041571664,2.7955396729223243
39,1523,1622,1522,1.915540655842734,2.750795711925992
39,1523,1622,1623,2.038776367646056,2.7001377945092444
39,1523,1623,1523,1.8274200938643117,2.6970995996967924
39,1523,1623,1622,2.038776367646056,2.7001377945092444
39,1523,1623,1624,1.9098775615617296,2.587262769782768
39,1523,1624,1524,1.8305186041571664,2.7955396729223243
39,1523,1624,1623,1.9098775615617296,2.587262769782768
40,1524,1424,1425,1.8108757347528817,3.063061716104962
40,1524,1425,1424,1.8108757347528817,3.063061716104962
40,1524,1425,1525,1.927302760358094,3.2885419590699976
40,1524,1524,1525,1.8305186041571664,2.7955396729223243
40,1524,1525,1425,1.927302760358094,3.2885419590699976
40,1524,1525,1524,1.8305186041571664,2.7955396729223243
40,1524,1525,1625,1.891976456328324,2.963097704832375
40,1524,1624,1625,1.8665947050696192,2.62831977557767
40,1524,1625,1525,1.891976456328324,2.963097704832375
40,1524,1625,1624,1.8665947050696192,2.62831977557767
41,1624,1623,1723,1.9098775615617296,2.587262769782768
41,1624,1624,1724,1.8665947050696192,2.62831977557767
41,1624,1625,1725,1.8827088223906563,2.7528273527216474
41,1624,1723,1623,1.9098775615617296,2.587262769782768
41,1624,1723,1724,2.0220114442641552,2.663448000843905
41,1624,1724,1624,1.8665947050696192,2.62831977557767
41,1624,1724,1723,2.0220114442641552,2.663448000843905
41,1624,1724,1725,1.94772269186628,2.669248883850345
41,1624,1725,1625,1.8827088223906563,2.7528273527216474
41,1624,1725,1724,1.94772269186628,2.669248883850345
42,1625,1525,1526,1.891976456328324,2.963097704832375
42,1625,1526,1525,1.891976456328324,2.963097704832375
42,1625,1526,1626,1.978183653377254,3.108474778535392
42,1625,1625,1626,1.8827088223906563,2.7528273527216474
42,1625,1626,1526,1.978183653377254,3.108474778535392
42,1625,1626,1625,1.8827088223906563,2.7528273527216474
42,1625,1626,1726,1.931496620020724,2.877201017693431
42,1625,1725,1726,1.930643873313005,2.751243770316828
42,1625,1726,1626,1.931496620020724,2.877201017693431
42,1625,1726,1725,1.930643873313005,2.751243770316828
43,1626,1526,1527,1.978183653377254,3.108474778535392
43,1626,1527,1526,1.978183653377254,3.108474778535392
43,1626,1527,1627,2.067469301475967,3.172437603976315
43,1626,1626,1627,1.931496620020724,2.877201017693431
43,1626,1627,1527,2.067469301475967,3.172437603976315
43,1626,1627,1626,1.931496620020724,2.877201017693431
43,1626,1627,1727,1.9964763432397947,2.9424665678723194
43,1626,1726,1727,1.9511797838095355,2.838338746905581
43,1626,1727,1627,1.9964763432397947,2.9424665678723194
43,1626,1727,1726,1.9511797838095355,2.838338746905581
44,1627,1527,1528,2.067469301475967,3.172437603976315
44,1627,1528,1527,2.067469301475967,3.172437603976315
44,1627,1528,1628,2.157048969865615,3.149684772217634
44,1627,1627,1628,1.9964763432397947,2.9424665678723194
44,1627,1628,1528,2.157048969865615,3.149684772217634
44,1627,1628,1627,1.9964763432397947,2.9424665678723194
44,1627,1628,1728,2.077169127306548,2.9372787839175647
44,1627,1727,1728,1.999435207761292,2.881826315251443
44,1627,1728,1628,2.077169127306548,2.9372787839175647
44,1627,1728,1727,1.999435207761292,2.881826315251443
45,1628,1528,1529,2.157048969865615,3.149684772217634
45,1628,1529,1528,2.157048969865615,3.149684772217634
45,1628,1529,1629,2.2619043848730147,3.0839780496168614
45,1628,1628,1629,2.077169127306548,2.9372787839175647
45,1628,1629,1529,2.2619043848730147,3.0839780496168614
45,1628,1629,1628,2.077169127306548,2.9372787839175647
45,1628,1629,1729,2.1877641788800872,2.8969775350169895
45,1628,1728,1729,2.0789705246900994,2.875885615767439
45,1628,1729,1629,2.1877641788800872,2.8969775350169895
45,1628,1729,1728,2.0789705246900994,2.875885615767439
46,1629,1529,1530,2.2619043848730147,3.0839780496168614
46,1629,1530,1529,2.2619043848730147,3.0839780496168614
46,1629,1530,1630,2.407030505778493,3.042371222750345
46,1629,1629,1630,2.1877641788800872,2.8969775350169895
46,1629,1630,1530,2.407030505778493,3.042371222750345
46,1629,1630,1629,2.1877641788800872,2.8969775350169895
46,1629,1630,1730,2.3499257993976466,2.882090539530323
46,1629,1729,1730,2.204319943126388,2.8563259117202633
46,1629,1730,1630,2.3499257993976466,2.882090539530323
46,1629,1730,1729,2.204319943126388,2.8563259117202633
47,1630,1530,1531,2.407030505778493,3.042371222750345
47,1630,1531,1530,2.407030505778493,3.042371222750345
47,1630,1531,1631,2.617219824477,3.0840945899077137
47,1630,1630,1631,2.3499257993976466,2.882090539530323
47,1630,1631,1531,2.617219824477,3.0840945899077137
47,1630,1631,1630,2.3499257993976466,2.882090539530323
47,1630,1631,1731,2.583505208099689,2.9493651992691
47,1630,1730,1731,2.393661043235394,2.880063541000739
47,1630,1731,1631,2.583505208099689,2.9493651992691
47,1630,1731,1730,2.393661043235394,2.880063541000739
48,1631,1531,1532,2.617219824477,3.0840945899077137
48,1631,1532,1531,2.617219824477,3.0840945899077137
48,1631,1532,1632,2.9089758183671366,3.2402042289063844
48,1631,1631,1632,2.583505208099689,2.9493651992691
48,1631,1632,1532,2.9089758183671366,3.2402042289063844
48,1631,1632,1631,2.583505208099689,2.9493651992691
48,1631,1632,1732,2.899396502847501,3.1303292489664467
48,1631,1731,1732,2.6602516865385315,2.9971204369118754
48,1631,1732,1632,2.899396502847501,3.1303292489664467
48,1631,1732,1731,2.6602516865385315,2.9971204369118754
49,1632,1532,1533,2.9089758183671366,3.2402042289063844
49,1632,1533,1532,2.9089758183671366,3.2402042289063844
49,1632,1533,1633,3.287246154536723,3.5119958317652036
49,1632,1632,1633,2.899396502847501,3.1303292489664467
49,1632,1633,1533,3.287246154536723,3.5119958317652036
49,1632,1633,1632,2.899396502847501,3.1303292489664467
49,1632,1633,1733,3.2970992483395003,3.4263173840531307
49,1632,1732,1733,3.006604077743533,3.229476880773724
49,1632,1733,1633,3.2970992483395003,3.4263173840531307
49,1632,1733,1732,3.006604077743533,3.229476880773724
50,1633,1533,1534,3.287246154536723,3.5119958317652036
50,1633,1534,1533,3.287246154536723,3.5119958317652036
50,1633,1534,1634,3.7466518588450457,3.8846152614516
50,1633,1633,1634,3.2970992483395003,3.4263173840531307
50,1633,1634,1534,3.7466518588450457,3.8846152614516
50,1633,1634,1633,3.2970992483395003,3.4263173840531307
50,1633,1634,1734,3.766743850691336,3.8188850989331664
50,1633,1733,1734,3.423708990719721,3.566185737721958
50,1633,1734,1634,3.766743850691336,3.8188850989331664
50,1633,1734,1733,3.423708990719721,3.566185737721958
51,1634,1534,1535,3.7466518588450457,3.8846152614516
51,1634,1535,1534,3.7466518588450457,3.8846152614516
51,1634,1535,1635,4.274489096829869,4.343977810481071
51,1634,1634,1635,3.766743850691336,3.8188850989331664
51,1634,1635,1535,4.274489096829869,4.343977810481071
51,1634,1635,1634,3.766743850691336,3.8188850989331664
51,1634,1635,1735,4.2929666029138795,4.286301262956925
51,1634,1734,1735,3.894864264484757,3.974927218777617
51,1634,1735,1635,4.2929666029138795,4.286301262956925
51,1634,1735,1734,3.894864264484757,3.974927218777617
52,1635,1535,1536,4.274489096829869,4.343977810481071
52,1635,1536,1535,4.274489096829869,4.343977810481071
52,1635,1536,1636,4.85228994233519,4.884447286733913
52,1635,1635,1636,4.2929666029138795,4.286301262956925
52,1635,1636,1536,4.85228994233519,4.884447286733913
52,1635,1636,1635,4.2929666029138795,4.286301262956925
52,1635,1636,1736,4.857351364697466,4.814603490356662
52,1635,1735,1736,4.401262543625212,4.421710295765573
52,1635,1736,1636,4.857351364697466,4.814603490356662
52,1635,1736,1735,4.401262543625212,4.421710295765573
53,1636,1536,1537,4.85228994233519,4.884447286733913
53,1636,1537,1536,4.85228994233519,4.884447286733913
53,1636,1537,1637,5.454327627676876,5.501574307983609
53,1636,1636,1637,4.857351364697466,4.814603490356662
53,1636,1637,1537,5.454327627676876,5.501574307983609
53,1636,1637,1636,4.857351364697466,4.814603490356662
53,1636,1637,1737,5.437488467040649,5.396148073786351
53,1636,1736,1737,4.925705664620759,4.88691560831281
53,1636,1737,1637,5.437488467040649,5.396148073786351
53,1636,1737,1736,4.925705664620759,4.88691560831281
54,1637,1537,1538,5.454327627676876,5.501574307983609
54,1637,1538,1537,5.454327627676876,5.501574307983609
54,1637,1538,1638,6.044145951616661,6.174237303450788
54,1637,1637,1638,5.437488467040649,5.396148073786351
54,1637,1638,1538,6.044145951616661,6.174237303450788
54,1637,1638,1637,5.437488467040649,5.396148073786351
54,1637,1638,1738,6.003254643475545,6.01673964438115
54,1637,1737,1738,5.452042514029896,5.368676459285556
54,1637,1738,1638,6.003254643475545,6.01673964438115
54,1637,1738,1737,5.452042514029896,5.368676459285556
55,1638,1538,1539,6.044145951616661,6.174237303450788
55,1638,1539,1538,6.044145951616661,6.174237303450788
55,1638,1539,1639,6.5723804711824005,6.847934967878297
55,1638,1638,1639,6.003254643475545,6.01673964438115
55,1638,1639,1539,6.5723804711824005,6.847934967878297
55,1638,1639,1638,6.003254643475545,6.01673964438115
55,1638,1639,1739,6.513255160822506,6.639645513283189
55,1638,1738,1739,5.960539172435625,5.8718494711998535
55,1638,1739,1639,6.513255160822506,6.639645513283189
55,1638,1739,1738,5.960539172435625,5.8718494711998535
56,1639,1539,1540,6.5723804711824005,6.847934967878297
56,1639,1540,1539,6.5723804711824005,6.847934967878297
56,1639,1540,1640,6.979484431265117,7.431652247800396
56,1639,1639,1640,6.513255160822506,6.639645513283189
56,1639,1640,1540,6.979484431265117,7.431652247800396
56,1639,1640,1639,6.513255160822506,6.639645513283189
56,1639,1640,1740,6.915159604042097,7.19730941078825
56,1639,1739,1740,6.42203853564638,6.388698965036229
56,1639,1740,1640,6.915159604042097,7.19730941078825
56,1639,1740,1739,6.42203853564638,6.388698965036229
57,1640,1540,1541,6.979484431265117,7.431652247800396
57,1640,1541,1540,6.979484431265117,7.431652247800396
57,1640,1541,1641,7.205114826114802,7.8143829613228
57,1640,1640,1641,6.915159604042097,7.19730941078825
57,1640,1641,1541,7.205114826114802,7.8143829613228
57,1640,1641,1640,6.915159604042097,7.19730941078825
57,1640,1641,1741,7.152360207340959,7.598280413620207
57,1640,1740,1741,6.795063361506571,6.882096781520283
57,1640,1741,1641,7.152360207340959,7.598280413620207
57,1640,1741,1740,6.795063361506571,6.882096781520283
58,1641,1541,1542,7.205114826114802,7.8143829613228
58,1641,1542,1541,7.205114826114802,7.8143829613228
58,1641,1542,1642,7.202681461612602,7.897458926538113
58,1641,1641,1642,7.152360207340959,7.598280413620207
58,1641,1642,1542,7.202681461612602,7.897458926538113
58,1641,1642,1641,7.152360207340959,7.598280413620207
58,1641,1642,1742,7.176500230959981,7.749607292698533
58,1641,1741,1742,7.029209873118969,7.281451260393435
58,1641,1742,1642,7.176500230959981,7.749607292698533
58,1641,1742,1741,7.029209873118969,7.281451260393435
59,1642,1542,1543,7.202681461612602,7.897458926538113
59,1642,1543,1542,7.202681461612602,7.897458926538113
59,1642,1543,1643,6.954486965448128,7.630405165407984
59,1642,1642,1643,7.176500230959981,7.749607292698533
59,1642,1643,1543,6.954486965448128,7.630405165407984
59,1642,1643,1642,7.176500230959981,7.749607292698533
59,1642,1643,1743,6.962285814298934,7.587311985661644
59,1642,1742,1743,7.075519256934079,7.496120648512072
59,1642,1743,1643,6.962285814298934,7.587311985661644
59,1642,1743,1742,7.075519256934079,7.496120648512072
60,1643,1543,1544,6.954486965448128,7.630405165407984
60,1643,1544,1543,6.954486965448128,7.630405165407984
60,1643,1544,1644,6.481550368755785,7.035216826055273
60,1643,1643,1644,6.962285814298934,7.587311985661644
60,1643,1644,1544,6.481550368755785,7.035216826055273
60,1643,1644,1643,6.962285814298934,7.587311985661644
60,1643,1644,1744,6.5191167154226966,7.103062583531278
60,1643,1743,1744,6.901150476080038,7.4432026549325
60,1643,1744,1644,6.5191167154226966,7.103062583531278
60,1643,1744,1743,6.901150476080038,7.4432026549325
61,1644,1544,1545,6.481550368755785,7.035216826055273
61,1644,1545,1544,6.481550368755785,7.035216826055273
61,1644,1545,1645,5.843407023471829,6.207949140900463
61,1644,1644,1645,6.5191167154226966,7.103062583531278
61,1644,1645,1545,5.843407023471829,6.207949140900463
61,1644,1645,1644,6.5191167154226966,7.103062583531278
61,1644,1645,1745,5.894437024901931,6.355722631011375
61,1644,1744,1745,6.503141972371533,7.0797016763548815
61,1644,1745,1645,5.894437024901931,6.355722631011375
61,1644,1745,1744,6.503141972371533,7.0797016763548815
