step,current_node,u,v,old_cost,new_cost
8,105,105,120,4.991485547041327,4.895196068314695
8,105,106,121,5.052497077553721,5.303343975724547
8,105,120,105,4.991485547041327,4.895196068314695
8,105,120,121,4.8956131845963045,5.114894366325137
8,105,121,106,5.052497077553721,5.303343975724547
8,105,121,120,4.8956131845963045,5.114894366325137
9,120,120,135,4.8956131845963045,5.114894366325137
9,120,121,136,4.984293453384105,5.5770198541004525
9,120,135,120,4.8956131845963045,5.114894366325137
9,120,135,136,4.735923046905075,5.363238153822437
9,120,136,121,4.984293453384105,5.5770198541004525
9,120,136,135,4.735923046905075,5.363238153822437
10,135,135,150,4.735923046905075,5.363238153822437
10,135,136,151,4.832809762145541,5.793422359560208
10,135,150,135,4.735923046905075,5.363238153822437
10,135,150,151,4.4626267150365795,5.425773257747307
10,135,151,136,4.832809762145541,5.793422359560208
10,135,151,150,4.4626267150365795,5.425773257747307
11,150,150,165,4.4626267150365795,5.425773257747307
11,150,151,166,4.551852462537086,5.76138618612621
11,150,165,150,4.4626267150365795,5.425773257747307
11,150,165,166,4.071034621496755,5.231454419855201
11,150,166,151,4.551852462537086,5.76138618612621
11,150,166,165,4.071034621496755,5.231454419855201
12,165,165,180,4.071034621496755,5.231454419855201
12,165,166,181,4.142761840942883,5.4427669281678845
12,165,180,165,4.071034621496755,5.231454419855201
12,165,180,181,3.618120127654618,4.814821163304779
12,165,181,166,4.142761840942883,5.4427669281678845
12,165,181,180,3.618120127654618,4.814821163304779
13,180,180,195,3.618120127654618,4.814821163304779
13,180,181,196,3.669312678032208,4.888814959461444
13,180,195,180,3.618120127654618,4.814821163304779
13,180,195,196,3.2113144494743096,4.201459141017877
13,180,196,181,3.669312678032208,4.888814959461444
13,180,196,195,3.2113144494743096,4.201459141017877
14,195,195,210,3.2113144494743096,4.201459141017877
14,195,196,211,3.245054967626402,4.128870519649258
14,195,210,195,3.2113144494743096,4.201459141017877
14,195,210,211,2.969076155711151,3.359903585711189
14,195,211,196,3.245054967626402,4.128870519649258
14,195,211,210,2.969076155711151,3.359903585711189
16,211,196,197,3.245054967626402,4.128870519649258
16,211,197,196,3.245054967626402,4.128870519649258
16,211,197,212,3.3296594476930017,3.969157904579467
16,211,211,212,2.9929231943530237,3.1472118362753276
16,211,212,197,3.3296594476930017,3.969157904579467
16,211,212,211,2.9929231943530237,3.1472118362753276
17,212,197,198,3.3296594476930017,3.969157904579467
17,212,198,197,3.3296594476930017,3.969157904579467
17,212,198,213,3.4948856633605043,3.8278352981873542
17,212,212,213,3.0611722398700056,2.8928216615267925
17,212,213,198,3.4948856633605043,3.8278352981873542
17,212,213,212,3.0611722398700056,2.8928216615267925
18,213,198,199,3.4948856633605043,3.8278352981873542
18,213,199,198,3.4948856633605043,3.8278352981873542
18,213,199,214,3.774070258274051,3.8218754651882465
18,213,213,214,3.2089725550283608,2.7049389266418276
18,213,214,199,3.774070258274051,3.8218754651882465
18,213,214,213,3.2089725550283608,2.7049389266418276
19,214,199,200,3.774070258274051,3.8218754651882465
19,214,200,199,3.774070258274051,3.8218754651882465
19,214,200,215,4.191876410038256,4.030658028057511
19,214,214,215,3.474896942092177,2.6989963999334146
19,214,215,200,4.191876410038256,4.030658028057511
19,214,215,214,3.474896942092177,2.6989963999334146
20,215,200,201,4.191876410038256,4.030658028057511
20,215,201,200,4.191876410038256,4.030658028057511
20,215,201,216,4.752250426497986,4.4711551063477994
20,215,215,216,3.886965431239181,2.9485817099642313
20,215,216,201,4.752250426497986,4.4711551063477994
20,215,216,215,3.886965431239181,2.9485817099642313
21,216,201,202,4.752250426497986,4.4711551063477994
21,216,202,201,4.752250426497986,4.4711551063477994
21,216,202,217,5.430887402281904,5.1027699095470345
21,216,216,217,4.449864265271232,3.4598416104402077
21,216,217,202,5.430887402281904,5.1027699095470345
21,216,217,216,4.449864265271232,3.4598416104402077
22,217,202,203,5.430887402281904,5.1027699095470345
22,217,203,202,5.430887402281904,5.1027699095470345
22,217,203,218,6.175387233759844,5.848933508881846
22,217,217,218,5.137655133971068,4.176546784316803
22,217,218,203,6.175387233759844,5.848933508881846
22,217,218,217,5.137655133971068,4.176546784316803
23,218,203,204,6.175387233759844,5.848933508881846
23,218,204,203,6.175387233759844,5.848933508881846
23,218,204,219,6.9140905130384755,6.616646325947918
23,218,218,219,5.8948011608957245,5.004141109976577
23,218,219,204,6.9140905130384755,6.616646325947918
23,218,219,218,5.8948011608957245,5.004141109976577
24,219,204,205,6.9140905130384755,6.616646325947918
24,219,205,204,6.9140905130384755,6.616646325947918
24,219,205,220,7.572460224694789,7.30428553200168
24,219,219,220,6.646102182952286,5.8334108736249535
24,219,220,205,7.572460224694789,7.30428553200168
24,219,220,219,6.646102182952286,5.8334108736249535
25,220,205,206,7.572460224694789,7.30428553200168
25,220,206,205,7.572460224694789,7.30428553200168
25,220,206,221,8.093090948296272,7.803729041728644
25,220,220,221,7.314118317782994,6.552033189120871
25,220,221,206,8.093090948296272,7.803729041728644
25,220,221,220,7.314118317782994,6.552033189120871
26,221,206,207,8.093090948296272,7.803729041728644
26,221,207,206,8.093090948296272,7.803729041728644
26,221,207,222,8.45180058286914,8.011878410811239
26,221,221,222,7.839964423684467,7.048039957672095
26,221,222,207,8.45180058286914,8.011878410811239
26,221,222,221,7.839964423684467,7.048039957672095
27,222,207,208,8.45180058286914,8.011878410811239
27,222,208,207,8.45180058286914,8.011878410811239
27,222,208,223,8.660401427530427,7.860678056683503
27,222,222,223,8.199738090457245,7.219957243113118
27,222,223,208,8.660401427530427,7.860678056683503
27,222,223,222,8.199738090457245,7.219957243113118
28,223,208,209,8.660401427530427,7.860678056683503
28,223,209,208,8.660401427530427,7.860678056683503
28,223,209,224,8.751389216692647,7.356895350873581
28,223,223,224,8.406999165642391,7.0044687160931005
28,223,224,209,8.751389216692647,7.356895350873581
28,223,224,223,8.406999165642391,7.0044687160931005
