step,current_node,u,v,old_cost,new_cost
29,1819,1820,1620,5.412465779908702,5.225088883592081
29,1819,1820,1819,5.040316800622811,4.773168290659685
29,1819,1820,2020,5.319152041732475,5.231808850764696
29,1819,2019,2020,4.961680040358951,4.774628470420235
29,1819,2020,1820,5.319152041732475,5.231808850764696
29,1819,2020,2019,4.961680040358951,4.774628470420235
30,1820,1620,1621,5.412465779908702,5.225088883592081
30,1820,1621,1620,5.412465779908702,5.225088883592081
30,1820,1621,1821,5.697659336984572,5.694806817294537
30,1820,1820,1821,5.319152041732475,5.231808850764696
30,1820,1821,1621,5.697659336984572,5.694806817294537
30,1820,1821,1820,5.319152041732475,5.231808850764696
30,1820,1821,2021,5.667852921846685,5.686291709083376
30,1820,2020,2021,5.286235430182812,5.224651170277199
30,1820,2021,1821,5.667852921846685,5.686291709083376
30,1820,2021,2020,5.286235430182812,5.224651170277199
31,1821,1621,1622,5.697659336984572,5.694806817294537
31,1821,1622,1621,5.697659336984572,5.694806817294537
31,1821,1622,1822,6.005131858688017,6.085266202758078
31,1821,1821,1822,5.667852921846685,5.686291709083376
31,1821,1822,1622,6.005131858688017,6.085266202758078
31,1821,1822,1821,5.667852921846685,5.686291709083376
31,1821,1822,2022,6.035403589264236,6.04919007271227
31,1821,2021,2022,5.680704951192566,5.653542589952387
31,1821,2022,1822,6.035403589264236,6.04919007271227
31,1821,2022,2021,5.680704951192566,5.653542589952387
32,1822,1622,1623,6.005131858688017,6.085266202758078
32,1822,1623,1622,6.005131858688017,6.085266202758078
32,1822,1623,1823,6.288171257211175,6.3313442009518734
32,1822,1822,1823,6.035403589264236,6.04919007271227
32,1822,1823,1623,6.288171257211175,6.3313442009518734
32,1822,1823,1822,6.035403589264236,6.04919007271227
32,1822,1823,2023,6.375272297062851,6.288251315028026
32,1822,2022,2023,6.096736404417082,6.003023511502744
32,1822,2023,1823,6.375272297062851,6.288251315028026
32,1822,2023,2022,6.096736404417082,6.003023511502744
33,1823,1623,1624,6.288171257211175,6.3313442009518734
33,1823,1624,1623,6.288171257211175,6.3313442009518734
33,1823,1624,1824,6.510271340719002,6.4324761923220874
33,1823,1823,1824,6.375272297062851,6.288251315028026
33,1823,1824,1624,6.510271340719002,6.4324761923220874
33,1823,1824,1823,6.375272297062851,6.288251315028026
33,1823,1824,2024,6.649752301849935,6.4273500679811875
33,1823,2023,2024,6.4884071705562,6.266062737116836
33,1823,2024,1824,6.649752301849935,6.4273500679811875
33,1823,2024,2023,6.4884071705562,6.266062737116836
34,1824,1624,1625,6.510271340719002,6.4324761923220874
34,1824,1625,1624,6.510271340719002,6.4324761923220874
34,1824,1625,1825,6.645911229954207,6.430985862814364
34,1824,1824,1825,6.649752301849935,6.4273500679811875
34,1824,1825,1625,6.645911229954207,6.430985862814364
34,1824,1825,1824,6.649752301849935,6.4273500679811875
34,1824,1825,2025,6.829881014688414,6.515284875868008
34,1824,2024,2025,6.815360464049636,6.478672137983592
34,1824,2025,1825,6.829881014688414,6.515284875868008
34,1824,2025,2024,6.815360464049636,6.478672137983592
35,1825,1625,1626,6.645911229954207,6.430985862814364
35,1825,1626,1625,6.645911229954207,6.430985862814364
35,1825,1626,1826,6.678717171960338,6.371687915657443
35,1825,1825,1826,6.829881014688414,6.515284875868008
35,1825,1826,1626,6.678717171960338,6.371687915657443
35,1825,1826,1825,6.829881014688414,6.515284875868008
35,1825,1826,2026,6.89367805841256,6.581528994632981
35,1825,2025,2026,7.042638111154154,6.683761776394879
35,1825,2026,1826,6.89367805841256,6.581528994632981
35,1825,2026,2025,7.042638111154154,6.683761776394879
36,1826,1626,1627,6.678717171960338,6.371687915657443
36,1826,1627,1626,6.678717171960338,6.371687915657443
36,1826,1627,1827,6.600636190106749,6.269630577502284
36,1826,1826,1827,6.89367805841256,6.581528994632981
36,1826,1827,1627,6.600636190106749,6.269630577502284
36,1826,1827,1826,6.89367805841256,6.581528994632981
36,1826,1827,2027,6.826451643743569,6.607360823541449
36,1826,2026,2027,7.140028091113349,6.88741630830047
36,1826,2027,1827,6.826451643743569,6.607360823541449
36,1826,2027,2026,7.140028091113349,6.88741630830047
37,1827,1627,1628,6.600636190106749,6.269630577502284
37,1827,1628,1627,6.600636190106749,6.269630577502284
37,1827,1628,1828,6.414392745837883,6.106278551704312
37,1827,1827,1828,6.826451643743569,6.607360823541449
37,1827,1828,1628,6.414392745837883,6.106278551704312
37,1827,1828,1827,6.826451643743569,6.607360823541449
37,1827,1828,2028,6.62522479051956,6.532279946284918
37,1827,2027,2028,7.084402023711663,7.035937012806355
37,1827,2028,1828,6.62522479051956,6.532279946284918
37,1827,2028,2027,7.084402023711663,7.035937012806355
38,1828,1628,1629,6.414392745837883,6.106278551704312
38,1828,1629,1628,6.414392745837883,6.106278551704312
38,1828,1629,1829,6.138376213742256,5.855036848720502
38,1828,1828,1829,6.62522479051956,6.532279946284918
38,1828,1829,1629,6.138376213742256,5.855036848720502
38,1828,1829,1828,6.62522479051956,6.532279946284918
38,1828,1829,2029,6.30586729990952,6.293923680870397
38,1828,2028,2029,6.866553564574977,7.032248880526568
38,1828,2029,1829,6.30586729990952,6.293923680870397
38,1828,2029,2028,6.866553564574977,7.032248880526568
39,1829,1629,1630,6.138376213742256,5.855036848720502
39,1829,1630,1629,6.138376213742256,5.855036848720502
39,1829,1630,1830,5.810308544058157,5.517550095315298
39,1829,1829,1830,6.30586729990952,6.293923680870397
39,1829,1830,1630,5.810308544058157,5.517550095315298
39,1829,1830,1829,6.30586729990952,6.293923680870397
39,1829,1830,2030,5.908488206194466,5.878238317542193
39,1829,2029,2030,6.500433702569777,6.787379694081001
39,1829,2030,1830,5.908488206194466,5.878238317542193
39,1829,2030,2029,6.500433702569777,6.787379694081001
40,1830,1630,1631,5.810308544058157,5.517550095315298
40,1830,1631,1630,5.810308544058157,5.517550095315298
40,1830,1631,1831,5.485518299486086,5.145299342762866
40,1830,1830,1831,5.908488206194466,5.878238317542193
40,1830,1831,1631,5.485518299486086,5.145299342762866
40,1830,1831,1830,5.908488206194466,5.878238317542193
40,1830,1831,2031,5.496135781877534,5.349044475377738
40,1830,2030,2031,6.029649741576396,6.280274116781277
40,1830,2031,1831,5.496135781877534,5.349044475377738
40,1830,2031,2030,6.029649741576396,6.280274116781277
41,1831,1631,1632,5.485518299486086,5.145299342762866
41,1831,1632,1631,5.485518299486086,5.145299342762866
41,1831,1632,1832,5.227923674601247,4.83084435516769
41,1831,1831,1832,5.496135781877534,5.349044475377738
41,1831,1832,1632,5.227923674601247,4.83084435516769
41,1831,1832,1831,5.496135781877534,5.349044475377738
41,1831,1832,2032,5.144478308676021,4.837383006230453
41,1831,2031,2032,5.525787247331807,5.591414737502575
41,1831,2032,1832,5.144478308676021,4.837383006230453
41,1831,2032,2031,5.525787247331807,5.591414737502575
42,1832,1632,1633,5.227923674601247,4.83084435516769
42,1832,1633,1632,5.227923674601247,4.83084435516769
42,1832,1633,1833,5.095633403207007,4.672767709373329
42,1832,1832,1833,5.144478308676021,4.837383006230453
42,1832,1833,1633,5.095633403207007,4.672767709373329
42,1832,1833,1832,5.144478308676021,4.837383006230453
42,1832,1833,2033,4.924572085778565,4.4942570540126034
42,1832,2032,2033,5.076155800765477,4.888230216507047
42,1832,2033,1833,4.924572085778565,4.4942570540126034
42,1832,2033,2032,5.076155800765477,4.888230216507047
43,1833,1633,1634,5.095633403207007,4.672767709373329
43,1833,1634,1633,5.095633403207007,4.672767709373329
43,1833,1634,1834,5.126143934241067,4.734820405161014
43,1833,1833,1834,4.924572085778565,4.4942570540126034
43,1833,1834,1634,5.126143934241067,4.734820405161014
43,1833,1834,1833,4.924572085778565,4.4942570540126034
43,1833,1834,2034,4.884568712353049,4.431236852794262
43,1833,2033,2034,4.763546241026354,4.366262743784997
43,1833,2034,1834,4.884568712353049,4.431236852794262
43,1833,2034,2033,4.763546241026354,4.366262743784997
44,2033,2032,2232,5.076155800765477,4.888230216507047
44,2033,2033,2233,4.763546241026354,4.366262743784997
44,2033,2034,2234,4.64482891759196,4.174291976370428
44,2033,2232,2032,5.076155800765477,4.888230216507047
44,2033,2232,2233,4.998445700821458,4.9086228196039405
44,2033,2233,2033,4.763546241026354,4.366262743784997
44,2033,2233,2232,4.998445700821458,4.9086228196039405
44,2033,2233,2234,4.6004345587593285,4.25720097486627
44,2033,2234,2034,4.64482891759196,4.174291976370428
44,2033,2234,2233,4.6004345587593285,4.25720097486627
45,2034,1834,1835,4.884568712353049,4.431236852794262
45,2034,1835,1834,4.884568712353049,4.431236852794262
45,2034,1835,2035,5.03712716915722,4.679256434956651
45,2034,2034,2035,4.64482891759196,4.174291976370428
45,2034,2035,1835,5.03712716915722,4.679256434956651
45,2034,2035,2034,4.64482891759196,4.174291976370428
45,2034,2035,2235,4.736322829543916,4.359840257657929
45,2034,2234,2235,4.406196877524778,3.967183961392129
45,2034,2235,2035,4.736322829543916,4.359840257657929
45,2034,2235,2234,4.406196877524778,3.967183961392129
46,2234,2233,2433,4.6004345587593285,4.25720097486627
46,2234,2234,2434,4.406196877524778,3.967183961392129
46,2234,2235,2435,4.432649154724352,4.086435607699694
46,2234,2433,2233,4.6004345587593285,4.25720097486627
46,2234,2433,2434,4.427935963634907,4.130718400277145
46,2234,2434,2234,4.406196877524778,3.967183961392129
46,2234,2434,2433,4.427935963634907,4.130718400277145
46,2234,2434,2435,4.172743467204374,3.80144238467792
46,2234,2435,2235,4.432649154724352,4.086435607699694
46,2234,2435,2434,4.172743467204374,3.80144238467792
47,2434,2433,2633,4.427935963634907,4.130718400277145
47,2434,2434,2634,4.172743467204374,3.80144238467792
47,2434,2435,2635,4.14108259100158,3.875175182243992
47,2434,2633,2433,4.427935963634907,4.130718400277145
47,2434,2633,2634,4.248884209674442,3.968237054682114
47,2434,2634,2434,4.172743467204374,3.80144238467792
47,2434,2634,2633,4.248884209674442,3.968237054682114
47,2434,2634,2635,3.955703683410879,3.667419975895634
47,2434,2635,2435,4.14108259100158,3.875175182243992
47,2434,2635,2634,3.955703683410879,3.667419975895634
48,2634,2633,2833,4.248884209674442,3.968237054682114
48,2634,2634,2834,3.955703683410879,3.667419975895634
48,2634,2635,2835,3.882662469828625,3.7352063235403863
48,2634,2833,2633,4.248884209674442,3.968237054682114
48,2634,2833,2834,4.078048585282278,3.779495678108135
48,2634,2834,2634,3.955703683410879,3.667419975895634
48,2634,2834,2833,4.078048585282278,3.779495678108135
48,2634,2834,2835,3.7731804879180055,3.559912007111534
48,2634,2835,2635,3.882662469828625,3.7352063235403863
48,2634,2835,2834,3.7731804879180055,3.559912007111534
49,2834,2833,3033,4.078048585282278,3.779495678108135
49,2834,2834,3034,3.7731804879180055,3.559912007111534
49,2834,2835,3035,3.681586274991237,3.6650286777332033
49,2834,3033,2833,4.078048585282278,3.779495678108135
49,2834,3033,3034,3.939484445244041,3.5980427406919437
49,2834,3034,2834,3.7731804879180055,3.559912007111534
49,2834,3034,3033,3.939484445244041,3.5980427406919437
49,2834,3034,3035,3.6470030487000984,3.4785840005327846
49,2834,3035,2835,3.681586274991237,3.6650286777332033
49,2834,3035,3034,3.6470030487000984,3.4785840005327846
50,3034,3033,3233,3.939484445244041,3.5980427406919437
50,3034,3034,3234,3.6470030487000984,3.4785840005327846
50,3034,3035,3235,3.560629248143457,3.6502731336098218
50,3034,3233,3033,3.939484445244041,3.5980427406919437
50,3034,3233,3234,3.860376125894357,3.4676540167410623
50,3034,3234,3034,3.6470030487000984,3.4785840005327846
50,3034,3234,3233,3.860376125894357,3.4676540167410623
50,3034,3234,3235,3.597812067966836,3.4275722876187436
50,3034,3235,3035,3.560629248143457,3.6502731336098218
50,3034,3235,3234,3.597812067966836,3.4275722876187436
51,3234,3233,3433,3.860376125894357,3.4676540167410623
51,3234,3234,3434,3.597812067966836,3.4275722876187436
51,3234,3235,3435,3.5364343178109774,3.6688504808675177
51,3234,3433,3233,3.860376125894357,3.4676540167410623
51,3234,3433,3434,3.863561806810723,3.428163526068146
51,3234,3434,3234,3.597812067966836,3.4275722876187436
51,3234,3434,3433,3.863561806810723,3.428163526068146
51,3234,3434,3435,3.6400016803883455,3.4173104294144476
51,3234,3435,3235,3.5364343178109774,3.6688504808675177
51,3234,3435,3434,3.6400016803883455,3.4173104294144476
52,3235,3035,3036,3.560629248143457,3.6502731336098218
52,3235,3036,3035,3.560629248143457,3.6502731336098218
52,3235,3036,3236,3.631112853947477,3.9463115355200182
52,3235,3235,3236,3.5364343178109774,3.6688504808675177
52,3235,3236,3036,3.631112853947477,3.9463115355200182
52,3235,3236,3235,3.5364343178109774,3.6688504808675177
52,3235,3236,3436,3.624047741000952,4.0174401246311895
52,3235,3435,3436,3.616107458736979,3.704155696760032
52,3235,3436,3236,3.624047741000952,4.0174401246311895
52,3235,3436,3435,3.616107458736979,3.704155696760032
53,3236,3036,3037,3.631112853947477,3.9463115355200182
53,3236,3037,3036,3.631112853947477,3.9463115355200182
53,3236,3037,3237,3.78695173403994,4.177847119550934
53,3236,3236,3237,3.624047741000952,4.0174401246311895
53,3236,3237,3037,3.78695173403994,4.177847119550934
53,3236,3237,3236,3.624047741000952,4.0174401246311895
53,3236,3237,3437,3.786873161009754,4.2769820542672425
53,3236,3436,3437,3.739694933997731,4.124745508113287
53,3236,3437,3237,3.786873161009754,4.2769820542672425
53,3236,3437,3436,3.739694933997731,4.124745508113287
54,3237,3037,3038,3.78695173403994,4.177847119550934
54,3237,3038,3037,3.78695173403994,4.177847119550934
54,3237,3038,3238,3.961874491115752,4.220574327135932
54,3237,3237,3238,3.786873161009754,4.2769820542672425
54,3237,3238,3038,3.961874491115752,4.220574327135932
54,3237,3238,3237,3.786873161009754,4.2769820542672425
54,3237,3238,3438,3.9575141634443742,4.316591482654024
54,3237,3437,3438,3.935094843517673,4.477449937329112
54,3237,3438,3238,3.9575141634443742,4.316591482654024
54,3237,3438,3437,3.935094843517673,4.477449937329112
55,3238,3038,3039,3.961874491115752,4.220574327135932
55,3238,3039,3038,3.961874491115752,4.220574327135932
55,3238,3039,3239,4.116746567846805,4.071182175640644
55,3238,3238,3239,3.9575141634443742,4.316591482654024
55,3238,3239,3039,4.116746567846805,4.071182175640644
55,3238,3239,3238,3.9575141634443742,4.316591482654024
55,3238,3239,3439,4.097566894947804,4.130555926257012
55,3238,3438,3439,4.130998124594489,4.610383351096601
55,3238,3439,3239,4.097566894947804,4.130555926257012
55,3238,3439,3438,4.130998124594489,4.610383351096601
56,3239,3039,3040,4.116746567846805,4.071182175640644
56,3239,3040,3039,4.116746567846805,4.071182175640644
56,3239,3040,3240,4.2472090313358635,3.844486435972044
56,3239,3239,3240,4.097566894947804,4.130555926257012
56,3239,3240,3040,4.2472090313358635,3.844486435972044
56,3239,3240,3239,4.097566894947804,4.130555926257012
56,3239,3240,3440,4.205769784082243,3.838840111649349
56,3239,3439,3440,4.284283994080716,4.488678470524588
56,3239,3440,3240,4.205769784082243,3.838840111649349
56,3239,3440,3439,4.284283994080716,4.488678470524588
57,3240,3040,3041,4.2472090313358635,3.844486435972044
57,3240,3041,3040,4.2472090313358635,3.844486435972044
57,3240,3041,3241,4.375041222369054,3.712453265572312
57,3240,3240,3241,4.205769784082243,3.838840111649349
57,3240,3241,3041,4.375041222369054,3.712453265572312
57,3240,3241,3240,4.205769784082243,3.838840111649349
57,3240,3241,3441,4.309213894511183,3.627020975258747
57,3240,3440,3441,4.390205650802074,4.2072215460244795
57,3240,3441,3241,4.309213894511183,3.627020975258747
57,3240,3441,3440,4.390205650802074,4.2072215460244795
58,3241,3041,3042,4.375041222369054,3.712453265572312
58,3241,3042,3041,4.375041222369054,3.712453265572312
58,3241,3042,3242,4.528602810061832,3.816369320831216
58,3241,3241,3242,4.309213894511183,3.627020975258747
58,3241,3242,3042,4.528602810061832,3.816369320831216
58,3241,3242,3241,4.309213894511183,3.627020975258747
58,3241,3242,3442,4.442761275975009,3.6554758194499297
58,3241,3441,3442,4.475495924096038,3.941817620529221
58,3241,3442,3242,4.442761275975009,3.6554758194499297
58,3241,3442,3441,4.475495924096038,3.941817620529221
59,3242,3042,3043,4.528602810061832,3.816369320831216
59,3242,3043,3042,4.528602810061832,3.816369320831216
59,3242,3043,3243,4.722172051693816,4.196369948598564
59,3242,3242,3243,4.442761275975009,3.6554758194499297
59,3242,3243,3043,4.722172051693816,4.196369948598564
59,3242,3243,3242,4.442761275975009,3.6554758194499297
59,3242,3243,3443,4.626731693052303,3.9828908540120023
59,3242,3442,3443,4.578629095373586,3.863458871394463
59,3242,3443,3243,4.626731693052303,3.9828908540120023
59,3242,3443,3442,4.578629095373586,3.863458871394463
60,3243,3043,3044,4.722172051693816,4.196369948598564
60,3243,3044,3043,4.722172051693816,4.196369948598564
60,3243,3044,3244,4.943617317247151,4.771678160788129
60,3243,3243,3244,4.626731693052303,3.9828908540120023
60,3243,3244,3044,4.943617317247151,4.771678160788129
60,3243,3244,3243,4.626731693052303,3.9828908540120023
60,3243,3244,3444,4.852913428336429,4.540259323757838
