order,edge_id,u,v,nominal_forecast,deviation_abs,covered_by_pi,rho_implied,robust_cost_component
103,33758,8460,8660,4.389609355092647,0.3781839251268728,True,0.0,0.0
104,34556,8660,8860,4.389759732916636,0.194713981173729,True,0.0,0.0
105,35352,8860,8861,4.365273340920044,0.0639780807292957,True,0.0,0.0
106,35358,8861,9061,4.360726388939969,0.1073641649195176,True,0.0,0.0
107,36156,9061,9261,4.328626508142771,0.3076225830787633,True,0.0,0.0
108,36952,9261,9262,4.381649809458118,0.3826587823112355,True,0.0,0.0
109,36956,9262,9263,4.419964421679742,0.239554483030254,True,0.0,0.0
110,36960,9263,9264,4.520020802590848,0.0488539017321487,True,0.0,0.0
111,36964,9264,9265,4.63516160122237,0.129909828993334,True,0.0,0.0
112,36968,9265,9266,4.7197832383350615,0.2577170809562608,True,0.0,0.0
113,36972,9266,9267,4.741642527885486,0.3237192085212479,True,0.0,0.0
114,36976,9267,9268,4.689128337825651,0.3326394849214136,True,0.0,0.0
115,36982,9268,9468,4.573212879396897,0.2856491346162562,True,0.0,0.0
116,37780,9468,9668,4.586140801881532,0.4220647589738444,True,0.0,0.0
117,38578,9668,9868,4.64646626314521,0.4686072988714258,True,0.0,0.0
118,39376,9868,10068,4.705641373530015,0.4060931421405929,True,0.0,0.0
119,40174,10068,10268,4.733470466124896,0.2571744800713578,True,0.0,0.0
120,40972,10268,10468,4.721404047421945,0.0759218126239478,True,0.0,0.0
121,41770,10468,10668,4.677055464244871,0.0789535144550743,True,0.0,0.0
122,42568,10668,10868,4.6142585082777146,0.1714156098366075,True,0.0,0.0
123,43366,10868,11068,4.544329658061253,0.1998827779735705,True,0.0,0.0
124,44164,11068,11268,4.4725051363643935,0.1879617120640002,True,0.0,0.0
125,44962,11268,11468,4.400039124804859,0.1625623382085628,True,0.0,0.0
126,45760,11468,11668,4.329295493612996,0.1353051787202641,True,0.0,0.0
127,46558,11668,11868,4.2680001186735215,0.0991753060914408,True,0.0,0.0
128,47356,11868,12068,4.2299245217878205,0.040354345446536,True,0.0,0.0
129,48154,12068,12268,4.231592104622922,0.0458167700220331,True,0.0,0.0
130,48952,12268,12468,4.286621379239225,0.147740562133336,True,0.0,0.0
131,49750,12468,12668,4.400084174739206,0.2442891796366879,True,0.0,0.0
132,50548,12668,12868,4.564808124921399,0.3189030695489911,True,0.0,0.0
133,51346,12868,13068,4.760624110929971,0.3688463166812843,True,0.0,0.0
134,52144,13068,13268,4.956829897427939,0.4017463154831784,True,0.0,0.0
135,52942,13268,13468,5.117717150683564,0.4224812768157511,True,0.0,0.0
136,53740,13468,13668,5.210512466645023,0.4222188816823777,True,0.0,0.0
137,54538,13668,13868,5.214208367329657,0.3807020684951565,True,0.0,0.0
138,55336,13868,14068,5.126765817433327,0.282739272556431,True,0.0,0.0
139,56134,14068,14268,4.967831236445119,0.137801517189712,True,0.0,0.0
140,56932,14268,14468,4.775119306861557,0.0128831648354426,True,0.0,0.0
141,57730,14468,14668,4.594889287325763,0.110143559126735,True,0.0,0.0
142,58526,14668,14669,4.469460584142526,0.105627036042267,True,0.0,0.0
143,58530,14669,14670,4.364709572078178,0.0883799654445844,True,0.0,0.0
144,58534,14670,14671,4.294660286548983,0.0338474487573128,True,0.0,0.0
145,58540,14671,14871,4.264636106777848,0.015063187399531,True,0.0,0.0
146,59336,14871,14872,4.237630495013874,0.0640792206492841,True,0.0,0.0
147,59342,14872,15072,4.243514012830177,0.0277178307418974,True,0.0,0.0
148,60138,15072,15073,4.299168562310804,0.0977412295742414,True,0.0,0.0
149,60144,15073,15273,4.3472167127006385,0.0235353911611948,True,0.0,0.0
150,60942,15273,15473,4.444936876351002,0.1474819052290898,True,0.0,0.0
151,61740,15473,15673,4.559635864123074,0.2571799307181361,True,0.0,0.0
152,62538,15673,15873,4.651366759811621,0.3279125136958694,True,0.0,0.0
153,63336,15873,16073,4.690282745488771,0.3676496892550576,True,0.0,0.0
154,64134,16073,16273,4.660295788008426,0.403147896503639,True,0.0,0.0
155,64930,16273,16274,4.557060340312982,0.454968104518727,True,0.0,0.0
156,64934,16274,16275,4.552740091196594,0.448404913562519,True,0.0,0.0
157,64938,16275,16276,4.55939926219534,0.3733999803206513,True,0.0,0.0
158,64942,16276,16277,4.563994694033273,0.2129547989453071,True,0.0,0.0
159,64946,16277,16278,4.562088069726966,0.0066402194781032,True,0.0,0.0
160,64950,16278,16279,4.557622703378939,0.1664701688894627,True,0.0,0.0
161,64954,16279,16280,4.5572074176256,0.2304838398462312,True,0.0,0.0
162,64958,16280,16281,4.563054469380644,0.1553023292277346,True,0.0,0.0
163,64962,16281,16282,4.569247164129795,0.026723829117083,True,0.0,0.0
164,64966,16282,16283,4.56353102892268,0.239962903336985,True,0.0,0.0
165,64970,16283,16284,4.53307459961751,0.4083183780021393,True,0.0,0.0
166,64974,16284,16285,4.470136416020346,0.4953919673650278,True,0.0,0.0
167,64978,16285,16286,4.373916490979224,0.5181857227567317,True,0.0,0.0
168,64982,16286,16287,4.247748223109496,0.5276871415253881,True,0.0,0.0
169,64986,16287,16288,4.0942011702826,0.5703249828155981,True,0.0,0.0
170,64990,16288,16289,3.9122762408690814,0.6553870216997204,True,0.0,0.0
171,64994,16289,16290,3.699551056015302,0.7484864974636674,True,0.0,0.0
172,64998,16290,16291,3.4586929094237395,0.7938971371999686,True,0.0,0.0
173,65002,16291,16292,3.2044314648812526,0.7504601182348547,True,0.0,0.0
174,65006,16292,16293,2.9660694374027674,0.6181976979380739,True,0.0,0.0
175,65010,16293,16294,2.7826580219702866,0.4398731516410032,True,0.0,0.0
176,65014,16294,16295,2.691912542829048,0.2781127059993862,True,0.0,0.0
177,65020,16295,16495,2.7174670744071365,0.1834129141850788,True,0.0,0.0
178,65816,16495,16496,2.801933940778609,0.1910793819098724,True,0.0,0.0
179,65820,16496,16497,2.8519956566373756,0.0844935697300832,True,0.0,0.0
180,65826,16497,16697,2.9949819665833983,0.0599445354330385,True,0.0,0.0
181,66622,16697,16698,3.06779573387565,0.0384409682031194,True,0.0,0.0
182,66628,16698,16898,3.203019057413872,0.0196076443019208,True,0.0,0.0
183,67424,16898,16899,3.37836231496265,0.068611915988427,True,0.0,0.0
184,67428,16899,16900,3.5046622173319357,0.0015402311539389,True,0.0,0.0
185,67434,16900,17100,3.691380962148666,0.1204635802166333,True,0.0,0.0
186,68230,17100,17101,3.888418122525765,0.010508350521408,True,0.0,0.0
187,68234,17101,17102,4.0705163580239265,0.1042409195869398,True,0.0,0.0
188,68240,17102,17302,4.300135165006188,0.2238959851894435,True,0.0,0.0
189,69036,17302,17303,4.513521657000213,0.0054754850182234,True,0.0,0.0
190,69042,17303,17503,4.760247873874871,0.1255018922153175,True,0.0,0.0
191,69840,17503,17703,4.991886429065897,0.0502961455778283,True,0.0,0.0
192,70638,17703,17903,5.211922139191498,0.145669022543454,True,0.0,0.0
193,71436,17903,18103,5.382121905304865,0.1481214115278355,True,0.0,0.0
194,72234,18103,18303,5.466212466508673,0.0820731854442486,True,0.0,0.0
195,73032,18303,18503,5.43695076983711,0.0048708803718344,True,0.0,0.0
196,73830,18503,18703,5.282567762857942,0.066593178420991,True,0.0,0.0
197,74628,18703,18903,5.010477302754914,0.0815578433003176,True,0.0,0.0
198,75426,18903,19103,4.646957500489914,0.0610986904156396,True,0.0,0.0
199,76224,19103,19303,4.233017540595059,0.037631234271501,True,0.0,0.0
200,77020,19303,19304,3.818096980323614,0.040182422540357,True,0.0,0.0
201,77026,19304,19504,3.3885727718842467,0.0730241283444943,True,0.0,0.0
202,77822,19504,19505,2.981015793117524,0.1138439335602203,True,0.0,0.0
203,77828,19505,19705,2.6381944588864945,0.2691862718454945,True,0.0,0.0
204,78624,19705,19706,2.287630462629025,0.3273401723997793,True,0.0,0.0
205,78630,19706,19906,2.0365245294027874,0.5504253402887294,True,0.0,0.0
206,79426,19906,19907,1.7777936441413087,0.5149407943195228,True,0.0,0.0
207,79432,19907,20107,1.61309180252508,0.648648610336489,True,0.0,0.0
208,80228,20107,20108,1.4894116394597958,0.4392525683945769,True,0.0,0.0
209,80234,20108,20308,1.4214295374927142,0.3696557102735882,True,0.0,0.0
210,81030,20308,20309,1.4949443381236855,0.0701380364465982,True,0.0,0.0
211,81034,20309,20310,1.5602088153413227,0.1436684761369595,True,0.0,0.0
212,81040,20310,20510,1.8100153825213223,0.3277284748678619,True,0.0,0.0
213,81838,20510,20710,2.1135143192673684,0.4852168696792622,True,0.0,0.0
214,82636,20710,20910,2.6624694556336164,0.3668320137809808,True,0.0,0.0
215,83434,20910,21110,3.386524385012256,0.0292535790932282,True,0.0,0.0
216,84232,21110,21310,4.177251663779845,0.3845869805697877,True,0.0,0.0
217,85030,21310,21510,4.916445057376528,0.7106912717030012,True,0.0,0.0
218,85828,21510,21710,5.506680185831991,0.8390338113413556,False,0.04226026642471492,0.04226026642471492
219,86626,21710,21910,5.89251159738092,0.7609512712373432,True,0.0,0.0
220,87424,21910,22110,6.065163093555319,0.5643620777776315,True,0.0,0.0
221,88222,22110,22310,6.051257620123796,0.3798365440079614,True,0.0,0.0
222,89020,22310,22510,5.893148412011617,0.3077103522077946,True,0.0,0.0
223,89818,22510,22710,5.631193232006749,0.3671208520003288,True,0.0,0.0
224,90616,22710,22910,5.2955980301088,0.4948632455806905,True,0.0,0.0
225,91414,22910,23110,4.909028483617277,0.5923648687329637,True,0.0,0.0
226,92212,23110,23310,4.494857142326362,0.5905520481500091,True,0.0,0.0
227,93010,23310,23510,4.0832831834416226,0.492476004963942,True,0.0,0.0
228,93808,23510,23710,3.7099090790695697,0.3684316939630774,True,0.0,0.0
229,94606,23710,23910,3.406935195034008,0.3085147151838803,True,0.0,0.0
230,95404,23910,24110,3.1923176750354756,0.3639578932845273,True,0.0,0.0
231,96200,24110,24111,3.0638128217418643,0.5145884973665442,True,0.0,0.0
232,96206,24111,24311,2.972525394481498,0.4309426055676271,True,0.0,0.0
233,97004,24311,24511,2.856794444284641,0.5700461499841394,True,0.0,0.0
234,97800,24511,24512,2.7764121054325495,0.6406316243386976,True,0.0,0.0
235,97806,24512,24712,2.6924496867418632,0.5161318057878517,True,0.0,0.0
236,98604,24712,24912,2.584014141000145,0.461347463865656,True,0.0,0.0
237,99402,24912,25112,2.5079956639069225,0.3341184234146093,True,0.0,0.0
238,100198,25112,25113,2.487426691530527,0.2040564073360231,True,0.0,0.0
239,100204,25113,25313,2.443680235232577,0.1264999119545562,True,0.0,0.0
240,101000,25313,25314,2.482403892321354,0.069434948873551,True,0.0,0.0
241,101006,25314,25514,2.58881970821483,0.081172022954282,True,0.0,0.0
242,101802,25514,25515,2.711882493530391,0.1226346085960186,True,0.0,0.0
243,101808,25515,25715,2.9395781553262483,0.2047886355934394,True,0.0,0.0
244,102606,25715,25915,3.135099927210224,0.3066045768932119,True,0.0,0.0
245,103402,25915,25916,3.4126846665396,0.3936452357091808,True,0.0,0.0
246,103408,25916,26116,3.651525048517117,0.4986607084162102,True,0.0,0.0
247,104204,26116,26117,3.9197017466738777,0.5102235146296441,True,0.0,0.0
248,104210,26117,26317,4.149247402595778,0.578900102934683,True,0.0,0.0
249,105008,26317,26517,4.359477825810413,0.5024664080329888,True,0.0,0.0
250,105806,26517,26717,4.540940182807528,0.3834825891471993,True,0.0,0.0
251,106604,26717,26917,4.672402178437514,0.279357193858889,True,0.0,0.0
252,107402,26917,27117,4.743291165185977,0.2230784769111329,True,0.0,0.0
253,108198,27117,27118,4.754878009799758,0.2062884093097112,True,0.0,0.0
254,108204,27118,27318,4.700215551707408,0.20096019103946,True,0.0,0.0
255,109002,27318,27518,4.6033727769503585,0.1905568967400466,True,0.0,0.0
256,109798,27518,27519,4.499142786445469,0.1736466042341602,True,0.0,0.0
257,109804,27519,27719,4.383389786872298,0.1429945403190764,True,0.0,0.0
258,110600,27719,27720,4.263269316199244,0.1078561278521572,True,0.0,0.0
259,110606,27720,27920,4.154051441723223,0.0540616278201673,True,0.0,0.0
260,111402,27920,27921,4.0794700133965325,0.1061116124283518,True,0.0,0.0
261,111406,27921,27922,3.994173350534544,0.4208103850737439,True,0.0,0.0
262,111412,27922,28122,4.024106558630331,0.7045204921297454,True,0.0,0.0
263,112210,28122,28322,3.997954218586145,0.7842721115640159,True,0.0,0.0
264,113006,28322,28323,4.169611992933565,0.6766324991668444,True,0.0,0.0
265,113010,28323,28324,4.230509262253017,0.8919311091716047,False,0.09515756425496402,0.09515756425496402
266,113016,28324,28524,4.436615996246214,0.878356869659862,False,0.08158332474322139,0.08158332474322139
267,113812,28524,28525,4.6720941989731966,0.6580068939747195,True,0.0,0.0
268,113818,28525,28725,4.923113297714711,0.5037465700355765,True,0.0,0.0
269,114616,28725,28925,5.210141798999313,0.2735873064531056,True,0.0,0.0
270,115414,28925,29125,5.569684741260549,0.0625640919182286,True,0.0,0.0
271,116212,29125,29325,5.93140385368423,0.0610088887284119,True,0.0,0.0
272,117010,29325,29525,6.228904861346539,0.0804351582878446,True,0.0,0.0
273,117808,29525,29725,6.4111142636706635,0.022189191391349,True,0.0,0.0
274,118606,29725,29925,6.448306466338048,0.0709041957314697,True,0.0,0.0
275,119404,29925,30125,6.33365687489383,0.1646658884312692,True,0.0,0.0
276,120202,30125,30325,6.081619567753846,0.242034959083714,True,0.0,0.0
277,121000,30325,30525,5.723740669656101,0.2949701526376689,True,0.0,0.0
278,121798,30525,30725,5.301959537436873,0.3122375816316198,True,0.0,0.0
279,122596,30725,30925,4.859930295462641,0.2769203348934592,True,0.0,0.0
280,123394,30925,31125,4.434223208761965,0.1774953899978983,True,0.0,0.0
281,124192,31125,31325,4.048274756496246,0.0233134330857831,True,0.0,0.0
282,124990,31325,31525,3.7114553588707535,0.1502422434066552,True,0.0,0.0
283,125788,31525,31725,3.4234301558504443,0.2950941869067125,True,0.0,0.0
284,126586,31725,31925,3.1812416407783757,0.3764998140244349,True,0.0,0.0
285,127384,31925,32125,2.985017823916938,0.3950710360083955,True,0.0,0.0
286,128182,32125,32325,2.8390727784087404,0.3888107600658772,True,0.0,0.0
287,128978,32325,32326,2.7480741902964816,0.4116676463235897,True,0.0,0.0
288,128984,32326,32526,2.6998436350310326,0.3108297241157922,True,0.0,0.0
289,129782,32526,32726,2.688168920144208,0.4306589505591081,True,0.0,0.0
290,130580,32726,32926,2.716343511317598,0.6139193836387369,True,0.0,0.0
291,131376,32926,32927,2.7642627485400806,0.7909216315758396,True,0.0,0.0
292,131382,32927,33127,2.863685429686989,0.7515624334750539,True,0.0,0.0
293,132180,33127,33327,2.9090047022689074,0.7975299490965821,False,0.0007564041799414944,0.0007564041799414944
294,132978,33327,33527,2.945979833778872,0.6929099571134429,True,0.0,0.0
295,133776,33527,33727,2.9926622811189,0.4673139136767714,True,0.0,0.0
296,134572,33727,33728,3.084873311631266,0.2076798828265951,True,0.0,0.0
297,134578,33728,33928,3.234495168043452,0.0407371312589508,True,0.0,0.0
298,135374,33928,33929,3.401732246644221,0.1353008166091776,True,0.0,0.0
299,135380,33929,34129,3.6081844529168983,0.1332761895509056,True,0.0,0.0
300,136176,34129,34130,3.850993714622974,0.1168085373077003,True,0.0,0.0
301,136180,34130,34131,4.05298810881942,0.0009226702838436,True,0.0,0.0
302,136186,34131,34331,4.281677518512078,0.1575399614616763,True,0.0,0.0
303,136982,34331,34332,4.426629750661021,0.22774833567198,True,0.0,0.0
304,136988,34332,34532,4.543003798865518,0.3063008433629886,True,0.0,0.0
305,137784,34532,34533,4.58325569255305,0.3255425455989469,True,0.0,0.0
306,137790,34533,34733,4.5675252453587785,0.354584434624579,True,0.0,0.0
307,138588,34733,34933,4.457566814784801,0.2964835685011247,True,0.0,0.0
308,139384,34933,34934,4.301634268948414,0.2095777903290319,True,0.0,0.0
309,139390,34934,35134,4.087643955044978,0.2980406463204303,True,0.0,0.0
310,140188,35134,35334,3.796490892947946,0.1709357448293245,True,0.0,0.0
311,140984,35334,35335,3.504162106969886,0.0649689152570509,True,0.0,0.0
312,140990,35335,35535,3.240625047433888,0.2337987843894535,True,0.0,0.0
313,141786,35535,35536,2.9692759799589727,0.1243664922008411,True,0.0,0.0
314,141792,35536,35736,2.791983128808683,0.2724074015439024,True,0.0,0.0
315,142588,35736,35737,2.6594875238566096,0.172508684456941,True,0.0,0.0
316,142592,35737,35738,2.589094880635363,0.2330981517644348,True,0.0,0.0
317,142596,35738,35739,2.569453705801056,0.2419468253828993,True,0.0,0.0
318,142600,35739,35740,2.5780404689280445,0.2023832646306593,True,0.0,0.0
319,142604,35740,35741,2.610646573861092,0.1552952330490473,True,0.0,0.0
320,142608,35741,35742,2.678020009713082,0.1614674917062872,True,0.0,0.0
321,142612,35742,35743,2.795301317458489,0.2664267679741456,True,0.0,0.0
322,142618,35743,35943,2.969817111772923,0.4675684426326603,True,0.0,0.0
323,143414,35943,35944,3.1424481445189034,0.5356221788028099,True,0.0,0.0
324,143420,35944,36144,3.3077167834328733,0.7319896489248547,True,0.0,0.0
325,144216,36144,36145,3.4605242010741333,0.668064834227764,True,0.0,0.0
326,144222,36145,36345,3.564060839050525,0.7447486412298132,True,0.0,0.0
327,145018,36345,36346,3.65638901433446,0.4828370734266105,True,0.0,0.0
328,145024,36346,36546,3.7087195309700727,0.4926809177818727,True,0.0,0.0
329,145820,36546,36547,3.769711558208067,0.1373227818545044,True,0.0,0.0
330,145824,36547,36548,3.819496481730547,0.2179019284079282,True,0.0,0.0
331,145828,36548,36549,3.912366709057825,0.3470573173474967,True,0.0,0.0
332,145832,36549,36550,4.017391720424512,0.4813497798035504,True,0.0,0.0
333,145836,36550,36551,4.102840492674219,0.5777872274887121,True,0.0,0.0
334,145840,36551,36552,4.145048232389234,0.5973525539846563,True,0.0,0.0
335,145844,36552,36553,4.135371999319609,0.5126665376606532,True,0.0,0.0
336,145848,36553,36554,4.083713388662353,0.3210970465863285,True,0.0,0.0
337,145854,36554,36754,4.0171122218615,0.056127440729436,True,0.0,0.0
338,146650,36754,36755,3.9280268938540406,0.1326114903020312,True,0.0,0.0
339,146654,36755,36756,3.8273361172139166,0.4471259145871342,True,0.0,0.0
340,146658,36756,36757,3.795364665743739,0.6624932246870472,True,0.0,0.0
341,146662,36757,36758,3.862668236942077,0.7141618869682347,True,0.0,0.0
342,146666,36758,36759,4.034835948683341,0.5982603220502218,True,0.0,0.0
343,146670,36759,36760,4.291126776802354,0.3783817620495928,True,0.0,0.0
344,146674,36760,36761,4.592530725509004,0.1600883759430083,True,0.0,0.0
345,146678,36761,36762,4.895915252907486,0.0427160642336836,True,0.0,0.0
346,146682,36762,36763,5.168067943457869,0.072280500998846,True,0.0,0.0
347,146686,36763,36764,5.393603897218931,0.2207023990835299,True,0.0,0.0
348,146690,36764,36765,5.573955556288642,0.403056906267671,True,0.0,0.0
349,146694,36765,36766,5.7192875043209614,0.5234047905126502,True,0.0,0.0
350,146698,36766,36767,5.838597156147121,0.5235711771798517,True,0.0,0.0
351,146702,36767,36768,5.933565165408129,0.4080235720639269,True,0.0,0.0
352,146706,36768,36769,5.99885228728166,0.2326891090761611,True,0.0,0.0
353,146710,36769,36770,6.027352714949488,0.0671323148597364,True,0.0,0.0
354,146714,36770,36771,6.016015535062805,0.0453698133391791,True,0.0,0.0
355,146718,36771,36772,5.967966453964584,0.1058830563630088,True,0.0,0.0
356,146722,36772,36773,5.889574519608555,0.1474430335632979,True,0.0,0.0
357,146726,36773,36774,5.784804102315649,0.203669200029755,True,0.0,0.0
358,146730,36774,36775,5.651201555637563,0.2813048629446486,True,0.0,0.0
359,146734,36775,36776,5.480871496956071,0.3554689503983033,True,0.0,0.0
360,146738,36776,36777,5.266485148766543,0.3898054768747094,True,0.0,0.0
361,146742,36777,36778,5.008953017157179,0.3661190793287296,True,0.0,0.0
