start,end,cost,source,color_code
49,50,3.4768243077166394,actual,red
49,89,3.4768243077166394,actual,red
11,10,3.6740644693855673,actual,red
11,12,1.4275937738814004,forecast,grey
11,51,3.115361036055136,actual,red
50,10,3.6740644693855673,actual,red
50,49,3.4768243077166394,actual,red
50,51,2.956537947429859,actual,red
50,90,2.956537947429859,actual,red
12,11,1.4275937738814004,forecast,grey
12,13,1.3737316573512972,forecast,grey
12,52,1.3737316573512972,forecast,grey
51,11,3.115361036055136,actual,red
51,50,2.956537947429859,actual,red
51,52,1.377062360751566,forecast,grey
51,91,2.572576840450193,actual,red
13,12,1.3737316573512972,forecast,grey
13,14,1.5591748968911847,forecast,grey
13,53,1.5591748968911847,forecast,grey
52,12,1.3737316573512972,forecast,grey
52,51,1.377062360751566,forecast,grey
52,53,1.4016710003734367,forecast,grey
52,92,1.4016710003734367,forecast,grey
14,13,1.5591748968911847,forecast,grey
14,15,1.9652138436828568,forecast,grey
14,54,1.9652138436828568,forecast,grey
53,13,1.5591748968911847,forecast,grey
53,52,1.4016710003734367,forecast,grey
53,54,1.6656406034428588,forecast,grey
53,93,1.6656406034428588,forecast,grey
15,14,1.9652138436828568,forecast,grey
15,16,2.5453701131306508,forecast,grey
15,55,2.5453701131306508,forecast,grey
54,14,1.9652138436828568,forecast,grey
54,53,1.6656406034428588,forecast,grey
54,55,2.143393554023496,forecast,grey
54,94,2.143393554023496,forecast,grey
16,15,2.5453701131306508,forecast,grey
16,17,3.2228990186820305,forecast,grey
16,56,3.2228990186820305,forecast,grey
55,15,2.5453701131306508,forecast,grey
55,54,2.143393554023496,forecast,grey
55,56,2.7841365721020845,forecast,grey
55,95,2.7841365721020845,forecast,grey
17,16,3.2228990186820305,forecast,grey
17,18,3.89592420217959,forecast,grey
17,57,3.89592420217959,forecast,grey
56,16,3.2228990186820305,forecast,grey
56,55,2.7841365721020845,forecast,grey
56,57,3.509178799429612,forecast,grey
56,96,3.509178799429612,forecast,grey
18,17,3.89592420217959,forecast,grey
18,19,4.453101324949172,forecast,grey
18,58,4.453101324949172,forecast,grey
57,17,3.89592420217959,forecast,grey
57,56,3.509178799429612,forecast,grey
57,58,4.216238559154084,forecast,grey
57,97,4.216238559154084,forecast,grey
19,18,4.453101324949172,forecast,grey
19,20,4.797927877446323,forecast,grey
19,59,4.797927877446323,forecast,grey
58,18,4.453101324949172,forecast,grey
58,57,4.216238559154084,forecast,grey
58,59,4.794236663354471,forecast,grey
58,98,4.794236663354471,forecast,grey
20,19,4.797927877446323,forecast,grey
20,21,4.874634241012084,forecast,grey
20,60,4.874634241012084,forecast,grey
59,19,4.797927877446323,forecast,grey
59,58,4.794236663354471,forecast,grey
59,60,5.147190418765107,forecast,grey
59,99,5.147190418765107,forecast,grey
21,20,4.874634241012084,forecast,grey
21,22,4.6860667379500205,forecast,grey
21,61,4.6860667379500205,forecast,grey
60,20,4.874634241012084,forecast,grey
60,59,5.147190418765107,forecast,grey
60,61,5.220278821481254,forecast,grey
60,100,5.220278821481254,forecast,grey
22,21,4.6860667379500205,forecast,grey
22,23,4.295987031599253,forecast,grey
22,62,4.295987031599253,forecast,grey
61,21,4.6860667379500205,forecast,grey
61,60,5.220278821481254,forecast,grey
61,62,5.018198692937965,forecast,grey
61,101,5.018198692937965,forecast,grey
23,22,4.295987031599253,forecast,grey
23,24,3.814146030617905,forecast,grey
23,63,3.814146030617905,forecast,grey
62,22,4.295987031599253,forecast,grey
62,61,5.018198692937965,forecast,grey
62,63,4.607696431985628,forecast,grey
62,102,4.607696431985628,forecast,grey
24,23,3.814146030617905,forecast,grey
24,25,3.3694134910270597,forecast,grey
24,64,3.3694134910270597,forecast,grey
63,23,3.814146030617905,forecast,grey
63,62,4.607696431985628,forecast,grey
63,64,4.102184360431171,forecast,grey
63,103,4.102184360431171,forecast,grey
25,24,3.3694134910270597,forecast,grey
25,26,3.0805762370562677,forecast,grey
25,65,3.0805762370562677,forecast,grey
64,24,3.3694134910270597,forecast,grey
64,63,4.102184360431171,forecast,grey
64,65,3.6336815342701665,forecast,grey
64,104,3.6336815342701665,forecast,grey
26,25,3.0805762370562677,forecast,grey
26,27,3.034051441251961,forecast,grey
26,66,3.034051441251961,forecast,grey
65,25,3.0805762370562677,forecast,grey
65,64,3.6336815342701665,forecast,grey
65,66,3.3221616574676824,forecast,grey
65,105,3.3221616574676824,forecast,grey
27,26,3.034051441251961,forecast,grey
27,28,3.2732905187386163,forecast,grey
27,67,3.2732905187386163,forecast,grey
66,26,3.034051441251961,forecast,grey
66,65,3.3221616574676824,forecast,grey
66,67,3.252337021140833,forecast,grey
66,106,3.252337021140833,forecast,grey
28,27,3.2732905187386163,forecast,grey
28,29,3.798910957423068,forecast,grey
28,68,3.798910957423068,forecast,grey
67,27,3.2732905187386163,forecast,grey
67,66,3.252337021140833,forecast,grey
67,68,3.4633323338427453,forecast,grey
67,107,3.4633323338427453,forecast,grey
29,28,3.798910957423068,forecast,grey
29,30,4.574840661729997,forecast,grey
29,69,4.574840661729997,forecast,grey
68,28,3.798910957423068,forecast,grey
68,67,3.4633323338427453,forecast,grey
68,69,3.950445908395545,forecast,grey
68,108,3.950445908395545,forecast,grey
30,29,4.574840661729997,forecast,grey
30,31,5.535736689683032,forecast,grey
30,70,5.535736689683032,forecast,grey
69,29,4.574840661729997,forecast,grey
69,68,3.950445908395545,forecast,grey
69,70,4.673755011620214,forecast,grey
69,109,4.673755011620214,forecast,grey
31,30,5.535736689683032,forecast,grey
31,32,6.593706368285918,forecast,grey
31,71,6.593706368285918,forecast,grey
70,30,5.535736689683032,forecast,grey
70,69,4.673755011620214,forecast,grey
70,71,5.567801850343572,forecast,grey
70,110,5.567801850343572,forecast,grey
32,31,6.593706368285918,forecast,grey
32,33,7.645839279830388,forecast,grey
32,72,7.645839279830388,forecast,grey
71,31,6.593706368285918,forecast,grey
71,70,5.567801850343572,forecast,grey
71,72,6.549346890765414,forecast,grey
71,111,6.549346890765414,forecast,grey
33,32,7.645839279830388,forecast,grey
33,34,8.585691220306742,forecast,grey
33,73,8.585691220306742,forecast,grey
72,32,7.645839279830388,forecast,grey
72,71,6.549346890765414,forecast,grey
72,73,7.524139255144273,forecast,grey
72,112,7.524139255144273,forecast,grey
34,33,8.585691220306742,forecast,grey
34,35,9.320554165747913,forecast,grey
34,74,9.320554165747913,forecast,grey
73,33,8.585691220306742,forecast,grey
73,72,7.524139255144273,forecast,grey
73,74,8.396038561139072,forecast,grey
73,113,8.396038561139072,forecast,grey
35,34,9.320554165747913,forecast,grey
35,36,9.792906261944855,forecast,grey
35,75,9.792906261944855,forecast,grey
74,34,9.320554165747913,forecast,grey
74,73,8.396038561139072,forecast,grey
74,75,9.081168634389224,forecast,grey
74,114,9.081168634389224,forecast,grey
36,35,9.792906261944855,forecast,grey
36,37,9.999792168288057,forecast,grey
36,76,9.999792168288057,forecast,grey
75,35,9.792906261944855,forecast,grey
75,74,9.081168634389224,forecast,grey
75,76,9.526596667784874,forecast,grey
75,115,9.526596667784874,forecast,grey
37,36,9.999792168288057,forecast,grey
37,38,10.0,forecast,grey
37,77,10.0,forecast,grey
76,36,9.999792168288057,forecast,grey
76,75,9.526596667784874,forecast,grey
76,77,9.728221711565835,forecast,grey
76,116,9.728221711565835,forecast,grey
38,37,10.0,forecast,grey
38,39,9.899226883169062,forecast,grey
38,78,9.899226883169062,forecast,grey
77,37,10.0,forecast,grey
77,76,9.728221711565835,forecast,grey
77,78,9.738259321818688,forecast,grey
77,117,9.738259321818688,forecast,grey
39,38,9.899226883169062,forecast,grey
39,79,9.811717736781448,forecast,grey
78,38,9.899226883169062,forecast,grey
78,77,9.738259321818688,forecast,grey
78,79,9.652540138109964,forecast,grey
78,118,9.652540138109964,forecast,grey
79,39,9.811717736781448,forecast,grey
79,78,9.652540138109964,forecast,grey
79,119,9.575570838344396,forecast,grey
80,40,7.644638836495505,forecast,grey
80,81,7.50071148091989,forecast,grey
80,120,7.50071148091989,forecast,grey
81,41,7.490451051584269,forecast,grey
81,80,7.50071148091989,forecast,grey
81,82,7.340905381781121,forecast,grey
81,121,7.340905381781121,forecast,grey
82,42,7.171632345910815,forecast,grey
82,81,7.340905381781121,forecast,grey
82,83,7.0064018591089825,forecast,grey
82,122,7.0064018591089825,forecast,grey
83,43,6.678808354771181,forecast,grey
83,82,7.0064018591089825,forecast,grey
83,84,6.483044435674691,forecast,grey
83,123,6.483044435674691,forecast,grey
84,44,6.018965084084048,forecast,grey
84,83,6.483044435674691,forecast,grey
84,85,5.778001148984101,forecast,grey
84,124,5.778001148984101,forecast,grey
85,45,5.225168211556717,forecast,grey
85,84,5.778001148984101,forecast,grey
85,86,4.932387010677035,forecast,grey
85,125,4.932387010677035,forecast,grey
86,46,4.356004986927472,forecast,grey
86,85,4.932387010677035,forecast,grey
86,87,4.019446771855005,forecast,grey
86,126,4.019446771855005,forecast,grey
87,47,3.486206695013977,forecast,grey
87,86,4.019446771855005,forecast,grey
87,88,3.1305485447438746,forecast,grey
87,127,3.1305485447438746,forecast,grey
88,48,2.6934183047745006,forecast,grey
88,87,3.1305485447438746,forecast,grey
88,89,2.356319469838546,forecast,grey
88,128,2.356319469838546,forecast,grey
89,49,3.4768243077166394,actual,red
89,88,2.356319469838546,forecast,grey
89,90,2.585400055285854,actual,red
89,129,2.585400055285854,actual,red
90,50,2.956537947429859,actual,red
90,89,2.585400055285854,actual,red
90,91,2.2101360868084012,actual,red
90,130,2.2101360868084012,actual,red
91,51,2.572576840450193,actual,red
91,90,2.2101360868084012,actual,red
91,92,1.3282388831454337,forecast,grey
91,131,2.0723183363901367,actual,red
92,52,1.4016710003734367,forecast,grey
92,91,1.3282388831454337,forecast,grey
92,93,1.4912116676155387,forecast,grey
92,132,1.4912116676155387,forecast,grey
93,53,1.6656406034428588,forecast,grey
93,92,1.4912116676155387,forecast,grey
93,94,1.8897521606867145,forecast,grey
93,133,1.8897521606867145,forecast,grey
94,54,2.143393554023496,forecast,grey
94,93,1.8897521606867145,forecast,grey
94,95,2.4867115289436947,forecast,grey
94,134,2.4867115289436947,forecast,grey
95,55,2.7841365721020845,forecast,grey
95,94,2.4867115289436947,forecast,grey
95,96,3.224757196752711,forecast,grey
95,135,3.224757196752711,forecast,grey
96,56,3.509178799429612,forecast,grey
96,95,3.224757196752711,forecast,grey
96,97,4.023168257331375,forecast,grey
96,136,4.023168257331375,forecast,grey
97,57,4.216238559154084,forecast,grey
97,96,4.023168257331375,forecast,grey
97,98,4.780424422701488,forecast,grey
97,137,4.780424422701488,forecast,grey
98,58,4.794236663354471,forecast,grey
98,97,4.780424422701488,forecast,grey
98,99,5.387198213232886,forecast,grey
98,138,5.387198213232886,forecast,grey
99,59,5.147190418765107,forecast,grey
99,98,5.387198213232886,forecast,grey
99,100,5.74929487356436,forecast,grey
99,139,5.74929487356436,forecast,grey
100,60,5.220278821481254,forecast,grey
100,99,5.74929487356436,forecast,grey
100,101,5.813894295503919,forecast,grey
100,140,5.813894295503919,forecast,grey
101,61,5.018198692937965,forecast,grey
101,100,5.813894295503919,forecast,grey
101,102,5.588726877606009,forecast,grey
101,141,5.588726877606009,forecast,grey
102,62,4.607696431985628,forecast,grey
102,101,5.588726877606009,forecast,grey
102,103,5.145113745710528,forecast,grey
102,142,5.145113745710528,forecast,grey
103,63,4.102184360431171,forecast,grey
103,102,5.145113745710528,forecast,grey
103,104,4.601957646574499,forecast,grey
103,143,4.601957646574499,forecast,grey
104,64,3.6336815342701665,forecast,grey
104,103,4.601957646574499,forecast,grey
104,105,4.0958025561572065,forecast,grey
104,144,4.0958025561572065,forecast,grey
105,65,3.3221616574676824,forecast,grey
105,104,4.0958025561572065,forecast,grey
105,106,3.747821561845818,forecast,grey
105,145,3.747821561845818,forecast,grey
106,66,3.252337021140833,forecast,grey
106,105,3.747821561845818,forecast,grey
106,107,3.639102955870323,forecast,grey
106,146,3.639102955870323,forecast,grey
107,67,3.4633323338427453,forecast,grey
107,106,3.639102955870323,forecast,grey
107,108,3.800865723727633,forecast,grey
107,147,3.800865723727633,forecast,grey
108,68,3.950445908395545,forecast,grey
108,107,3.800865723727633,forecast,grey
108,109,4.219083972486645,forecast,grey
108,148,4.219083972486645,forecast,grey
109,69,4.673755011620214,forecast,grey
109,108,4.219083972486645,forecast,grey
109,110,4.8473584109845635,forecast,grey
109,149,4.8473584109845635,forecast,grey
110,70,5.567801850343572,forecast,grey
110,109,4.8473584109845635,forecast,grey
110,111,5.620482775715838,forecast,grey
110,150,5.620482775715838,forecast,grey
111,71,6.549346890765414,forecast,grey
111,110,5.620482775715838,forecast,grey
111,112,6.463881919596584,forecast,grey
111,151,6.463881919596584,forecast,grey
112,72,7.524139255144273,forecast,grey
112,111,6.463881919596584,forecast,grey
112,113,7.298919827669596,forecast,grey
112,152,7.298919827669596,forecast,grey
113,73,8.396038561139072,forecast,grey
113,112,7.298919827669596,forecast,grey
113,114,8.047789675294872,forecast,grey
113,153,8.047789675294872,forecast,grey
114,74,9.081168634389224,forecast,grey
114,113,8.047789675294872,forecast,grey
114,115,8.642185866594659,forecast,grey
114,154,8.642185866594659,forecast,grey
115,75,9.526596667784874,forecast,grey
115,114,8.642185866594659,forecast,grey
115,116,9.037190620378643,forecast,grey
115,155,9.037190620378643,forecast,grey
116,76,9.728221711565835,forecast,grey
116,115,9.037190620378643,forecast,grey
116,117,9.226666429730347,forecast,grey
116,156,9.226666429730347,forecast,grey
117,77,9.738259321818688,forecast,grey
117,116,9.226666429730347,forecast,grey
117,118,9.25138858888408,forecast,grey
117,157,9.25138858888408,forecast,grey
118,78,9.652540138109964,forecast,grey
118,117,9.25138858888408,forecast,grey
118,119,9.190111073133354,forecast,grey
118,158,9.190111073133354,forecast,grey
119,79,9.575570838344396,forecast,grey
119,118,9.190111073133354,forecast,grey
119,159,9.130547195634913,forecast,grey
120,80,7.50071148091989,forecast,grey
120,121,7.300053725053439,forecast,grey
120,160,7.300053725053439,forecast,grey
121,81,7.340905381781121,forecast,grey
121,120,7.300053725053439,forecast,grey
121,122,7.132887655883718,forecast,grey
121,161,7.132887655883718,forecast,grey
122,82,7.0064018591089825,forecast,grey
122,121,7.132887655883718,forecast,grey
122,123,6.7794481004586675,forecast,grey
122,162,6.7794481004586675,forecast,grey
123,83,6.483044435674691,forecast,grey
123,122,6.7794481004586675,forecast,grey
123,124,6.221611187715803,forecast,grey
123,163,6.221611187715803,forecast,grey
124,84,5.778001148984101,forecast,grey
124,123,6.221611187715803,forecast,grey
124,125,5.468488475980715,forecast,grey
124,164,5.468488475980715,forecast,grey
125,85,4.932387010677035,forecast,grey
125,124,5.468488475980715,forecast,grey
125,126,4.571912879483319,forecast,grey
125,165,4.571912879483319,forecast,grey
126,86,4.019446771855005,forecast,grey
126,125,4.571912879483319,forecast,grey
126,127,3.62273107440674,forecast,grey
126,166,3.62273107440674,forecast,grey
127,87,3.1305485447438746,forecast,grey
127,126,3.62273107440674,forecast,grey
127,128,2.731126849980951,forecast,grey
127,167,2.731126849980951,forecast,grey
128,88,2.356319469838546,forecast,grey
128,127,2.731126849980951,forecast,grey
128,129,2.001117249643989,forecast,grey
128,168,2.001117249643989,forecast,grey
129,89,2.585400055285854,actual,red
129,128,2.001117249643989,forecast,grey
129,130,1.7391374072036476,actual,red
129,169,1.7391374072036476,actual,red
130,90,2.2101360868084012,actual,red
130,129,1.7391374072036476,actual,red
130,131,1.5714996941717774,actual,red
130,170,1.5714996941717774,actual,red
131,91,2.0723183363901367,actual,red
131,130,1.5714996941717774,actual,red
131,132,1.3659487645191262,forecast,grey
131,171,1.71772067309719,actual,red
132,92,1.4912116676155387,forecast,grey
132,131,1.3659487645191262,forecast,grey
132,133,1.6959941649174204,forecast,grey
132,172,1.6959941649174204,forecast,grey
133,93,1.8897521606867145,forecast,grey
133,132,1.6959941649174204,forecast,grey
133,134,2.248103146937085,forecast,grey
133,173,2.248103146937085,forecast,grey
134,94,2.4867115289436947,forecast,grey
134,133,2.248103146937085,forecast,grey
134,135,2.972352617369024,forecast,grey
134,174,2.972352617369024,forecast,grey
135,95,3.224757196752711,forecast,grey
135,134,2.972352617369024,forecast,grey
135,136,3.8059415162579,forecast,grey
135,175,3.8059415162579,forecast,grey
136,96,4.023168257331375,forecast,grey
136,135,3.8059415162579,forecast,grey
136,137,4.668913733341594,forecast,grey
136,176,4.668913733341594,forecast,grey
137,97,4.780424422701488,forecast,grey
137,136,4.668913733341594,forecast,grey
137,138,5.464080178449569,forecast,grey
137,177,5.464080178449569,forecast,grey
138,98,5.387198213232886,forecast,grey
138,137,5.464080178449569,forecast,grey
138,139,6.087212061045158,forecast,grey
138,178,6.087212061045158,forecast,grey
139,99,5.74929487356436,forecast,grey
139,138,6.087212061045158,forecast,grey
139,140,6.448303067658653,forecast,grey
139,179,6.448303067658653,forecast,grey
140,100,5.813894295503919,forecast,grey
140,139,6.448303067658653,forecast,grey
140,141,6.497710368863419,forecast,grey
140,180,6.497710368863419,forecast,grey
141,101,5.588726877606009,forecast,grey
141,140,6.497710368863419,forecast,grey
141,142,6.2462832158632295,forecast,grey
141,181,6.2462832158632295,forecast,grey
142,102,5.145113745710528,forecast,grey
142,141,6.2462832158632295,forecast,grey
142,143,5.769253653555721,forecast,grey
142,182,5.769253653555721,forecast,grey
143,103,4.601957646574499,forecast,grey
143,142,5.769253653555721,forecast,grey
143,144,5.189907788687396,forecast,grey
143,183,5.189907788687396,forecast,grey
144,104,4.0958025561572065,forecast,grey
144,143,5.189907788687396,forecast,grey
144,145,4.64788766217697,forecast,grey
144,184,4.64788766217697,forecast,grey
145,105,3.747821561845818,forecast,grey
145,144,4.64788766217697,forecast,grey
145,146,4.263795017256341,forecast,grey
145,185,4.263795017256341,forecast,grey
146,106,3.639102955870323,forecast,grey
146,145,4.263795017256341,forecast,grey
146,147,4.112992247090396,forecast,grey
146,186,4.112992247090396,forecast,grey
147,107,3.800865723727633,forecast,grey
147,146,4.112992247090396,forecast,grey
147,148,4.216610217892206,forecast,grey
147,187,4.216610217892206,forecast,grey
148,108,4.219083972486645,forecast,grey
148,147,4.216610217892206,forecast,grey
148,149,4.54958620967592,forecast,grey
148,188,4.54958620967592,forecast,grey
149,109,4.8473584109845635,forecast,grey
149,148,4.54958620967592,forecast,grey
149,150,5.058493516913346,forecast,grey
149,189,5.058493516913346,forecast,grey
150,110,5.620482775715838,forecast,grey
150,149,5.058493516913346,forecast,grey
150,151,5.679501062716333,forecast,grey
150,190,5.679501062716333,forecast,grey
151,111,6.463881919596584,forecast,grey
151,150,5.679501062716333,forecast,grey
151,152,6.349518922464144,forecast,grey
151,191,6.349518922464144,forecast,grey
152,112,7.298919827669596,forecast,grey
152,151,6.349518922464144,forecast,grey
152,153,7.009461429761291,forecast,grey
152,192,7.009461429761291,forecast,grey
153,113,8.047789675294872,forecast,grey
153,152,7.009461429761291,forecast,grey
153,154,7.603885614129957,forecast,grey
153,193,7.603885614129957,forecast,grey
154,114,8.642185866594659,forecast,grey
154,153,7.603885614129957,forecast,grey
154,155,8.083104209795499,forecast,grey
154,194,8.083104209795499,forecast,grey
155,115,9.037190620378643,forecast,grey
155,154,8.083104209795499,forecast,grey
155,156,8.411544348846565,forecast,grey
155,195,8.411544348846565,forecast,grey
156,116,9.226666429730347,forecast,grey
156,155,8.411544348846565,forecast,grey
156,157,8.580483233908806,forecast,grey
156,196,8.580483233908806,forecast,grey
157,117,9.25138858888408,forecast,grey
157,156,8.580483233908806,forecast,grey
157,158,8.617235143561171,forecast,grey
157,197,8.617235143561171,forecast,grey
158,118,9.190111073133354,forecast,grey
158,157,8.617235143561171,forecast,grey
158,159,8.580771575486548,forecast,grey
158,198,8.580771575486548,forecast,grey
159,119,9.130547195634913,forecast,grey
159,158,8.580771575486548,forecast,grey
159,199,8.53953287049194,forecast,grey
160,120,7.300053725053439,forecast,grey
160,161,7.062706888254887,forecast,grey
160,200,7.062706888254887,forecast,grey
161,121,7.132887655883718,forecast,grey
161,160,7.062706888254887,forecast,grey
161,162,6.888346158313064,forecast,grey
161,201,6.888346158313064,forecast,grey
162,122,6.7794481004586675,forecast,grey
162,161,6.888346158313064,forecast,grey
162,163,6.518161482895433,forecast,grey
162,202,6.518161482895433,forecast,grey
163,123,6.221611187715803,forecast,grey
163,162,6.518161482895433,forecast,grey
163,164,5.93287861311447,forecast,grey
163,203,5.93287861311447,forecast,grey
164,124,5.468488475980715,forecast,grey
164,163,5.93287861311447,forecast,grey
164,165,5.146029134881147,forecast,grey
164,204,5.146029134881147,forecast,grey
165,125,4.571912879483319,forecast,grey
165,164,5.146029134881147,forecast,grey
165,166,4.221223860808767,forecast,grey
165,205,4.221223860808767,forecast,grey
166,126,3.62273107440674,forecast,grey
166,165,4.221223860808767,forecast,grey
166,167,3.2660347379454695,forecast,grey
166,206,3.2660347379454695,forecast,grey
167,127,2.731126849980951,forecast,grey
167,166,3.2660347379454695,forecast,grey
167,168,2.406687420136672,forecast,grey
167,207,2.406687420136672,forecast,grey
168,128,2.001117249643989,forecast,grey
168,167,2.406687420136672,forecast,grey
168,169,1.7563731989133835,forecast,grey
168,208,1.7563731989133835,forecast,grey
169,129,1.7391374072036476,actual,red
169,168,1.7563731989133835,forecast,grey
169,170,1.1476813090605016,actual,red
169,209,1.1476813090605016,actual,red
170,130,1.5714996941717774,actual,red
170,169,1.1476813090605016,actual,red
170,171,1.224167540885517,actual,red
170,210,1.224167540885517,actual,red
171,131,1.71772067309719,actual,red
171,170,1.224167540885517,actual,red
171,172,1.5760255801083551,forecast,grey
171,211,1.6513180281901176,actual,red
172,132,1.6959941649174204,forecast,grey
172,171,1.5760255801083551,forecast,grey
172,173,2.0672372651701156,forecast,grey
172,212,2.0672372651701156,forecast,grey
173,133,2.248103146937085,forecast,grey
173,172,2.0672372651701156,forecast,grey
173,174,2.752333474721994,forecast,grey
173,213,2.752333474721994,forecast,grey
174,134,2.972352617369024,forecast,grey
174,173,2.752333474721994,forecast,grey
174,175,3.571027963333313,forecast,grey
174,214,3.571027963333313,forecast,grey
175,135,3.8059415162579,forecast,grey
175,174,3.571027963333313,forecast,grey
175,176,4.459321858700538,forecast,grey
175,215,4.459321858700538,forecast,grey
176,136,4.668913733341594,forecast,grey
176,175,4.459321858700538,forecast,grey
176,177,5.343471369714608,forecast,grey
176,216,5.343471369714608,forecast,grey
177,137,5.464080178449569,forecast,grey
177,176,5.343471369714608,forecast,grey
177,178,6.136329827202577,forecast,grey
177,217,6.136329827202577,forecast,grey
178,138,6.087212061045158,forecast,grey
178,177,6.136329827202577,forecast,grey
178,179,6.743749089167587,forecast,grey
178,218,6.743749089167587,forecast,grey
179,139,6.448303067658653,forecast,grey
179,178,6.743749089167587,forecast,grey
179,180,7.083281789037769,forecast,grey
179,219,7.083281789037769,forecast,grey
180,140,6.497710368863419,forecast,grey
180,179,7.083281789037769,forecast,grey
180,181,7.109649674669723,forecast,grey
180,220,7.109649674669723,forecast,grey
181,141,6.2462832158632295,forecast,grey
181,180,7.109649674669723,forecast,grey
181,182,6.835715762837814,forecast,grey
181,221,6.835715762837814,forecast,grey
182,142,5.769253653555721,forecast,grey
182,181,6.835715762837814,forecast,grey
182,183,6.337622230223851,forecast,grey
182,222,6.337622230223851,forecast,grey
183,143,5.189907788687396,forecast,grey
183,182,6.337622230223851,forecast,grey
183,184,5.738946911294543,forecast,grey
183,223,5.738946911294543,forecast,grey
184,144,4.64788766217697,forecast,grey
184,183,5.738946911294543,forecast,grey
184,185,5.178242673096226,forecast,grey
184,224,5.178242673096226,forecast,grey
185,145,4.263795017256341,forecast,grey
185,184,5.178242673096226,forecast,grey
185,186,4.772174798657272,forecast,grey
185,225,4.772174798657272,forecast,grey
186,146,4.112992247090396,forecast,grey
186,185,4.772174798657272,forecast,grey
186,187,4.588447068605916,forecast,grey
186,226,4.588447068605916,forecast,grey
187,147,4.216610217892206,forecast,grey
187,186,4.588447068605916,forecast,grey
187,188,4.6377797865588555,forecast,grey
187,227,4.6377797865588555,forecast,grey
188,148,4.54958620967592,forecast,grey
188,187,4.6377797865588555,forecast,grey
188,189,4.885108915241071,forecast,grey
188,228,4.885108915241071,forecast,grey
189,149,5.058493516913346,forecast,grey
189,188,4.885108915241071,forecast,grey
189,190,5.271800740027463,forecast,grey
189,229,5.271800740027463,forecast,grey
190,150,5.679501062716333,forecast,grey
190,189,5.271800740027463,forecast,grey
190,191,5.737287593940939,forecast,grey
190,230,5.737287593940939,forecast,grey
191,151,6.349518922464144,forecast,grey
191,190,5.737287593940939,forecast,grey
191,192,6.23125942779125,forecast,grey
191,231,6.23125942779125,forecast,grey
192,152,7.009461429761291,forecast,grey
192,191,6.23125942779125,forecast,grey
192,193,6.714466505660928,forecast,grey
192,232,6.714466505660928,forecast,grey
193,153,7.603885614129957,forecast,grey
193,192,6.714466505660928,forecast,grey
193,194,7.153079076639245,forecast,grey
193,233,7.153079076639245,forecast,grey
194,154,8.083104209795499,forecast,grey
194,193,7.153079076639245,forecast,grey
194,195,7.514647825539781,forecast,grey
194,234,7.514647825539781,forecast,grey
195,155,8.411544348846565,forecast,grey
195,194,7.514647825539781,forecast,grey
195,196,7.771677242799405,forecast,grey
195,235,7.771677242799405,forecast,grey
196,156,8.580483233908806,forecast,grey
196,195,7.771677242799405,forecast,grey
196,197,7.912516955428127,forecast,grey
