start,end,cost,source,color_code
53,93,5.535257311526974,forecast,grey
15,14,5.650704948947033,forecast,grey
15,16,5.6285093300066995,forecast,grey
15,55,5.6285093300066995,forecast,grey
54,14,5.650704948947033,forecast,grey
54,53,5.535257311526974,forecast,grey
54,55,5.464835586250008,forecast,grey
54,94,5.464835586250008,forecast,grey
16,15,5.6285093300066995,forecast,grey
16,17,5.729781767439121,forecast,grey
16,56,5.729781767439121,forecast,grey
55,15,5.6285093300066995,forecast,grey
55,54,5.464835586250008,forecast,grey
55,56,5.480319280222176,forecast,grey
55,95,5.480319280222176,forecast,grey
17,16,5.729781767439121,forecast,grey
17,18,5.941207068198447,forecast,grey
17,57,5.941207068198447,forecast,grey
56,16,5.729781767439121,forecast,grey
56,55,5.480319280222176,forecast,grey
56,57,5.628136408328514,forecast,grey
56,96,5.628136408328514,forecast,grey
18,17,5.941207068198447,forecast,grey
18,19,6.196399061784083,forecast,grey
18,58,6.196399061784083,forecast,grey
57,17,5.941207068198447,forecast,grey
57,56,5.628136408328514,forecast,grey
57,58,5.891684497180398,forecast,grey
57,97,5.891684497180398,forecast,grey
19,18,6.196399061784083,forecast,grey
19,20,6.402380295998124,forecast,grey
19,59,6.402380295998124,forecast,grey
58,18,6.196399061784083,forecast,grey
58,57,5.891684497180398,forecast,grey
58,59,6.199957930115893,forecast,grey
58,98,6.199957930115893,forecast,grey
20,19,6.402380295998124,forecast,grey
20,21,6.471418828763739,forecast,grey
20,60,6.471418828763739,forecast,grey
59,19,6.402380295998124,forecast,grey
59,58,6.199957930115893,forecast,grey
59,60,6.454452097340214,forecast,grey
59,99,6.454452097340214,forecast,grey
21,20,6.471418828763739,forecast,grey
21,22,6.346141400547736,forecast,grey
21,61,6.346141400547736,forecast,grey
60,20,6.471418828763739,forecast,grey
60,59,6.454452097340214,forecast,grey
60,61,6.562075460885533,forecast,grey
60,100,6.562075460885533,forecast,grey
22,21,6.346141400547736,forecast,grey
22,23,6.011650451928064,forecast,grey
22,62,6.011650451928064,forecast,grey
61,21,6.346141400547736,forecast,grey
61,60,6.562075460885533,forecast,grey
61,62,6.46157955340873,forecast,grey
61,101,6.46157955340873,forecast,grey
23,22,6.011650451928064,forecast,grey
23,24,5.495722116703345,forecast,grey
23,63,5.495722116703345,forecast,grey
62,22,6.011650451928064,forecast,grey
62,61,6.46157955340873,forecast,grey
62,63,6.136618299988994,forecast,grey
62,102,6.136618299988994,forecast,grey
24,23,5.495722116703345,forecast,grey
24,25,4.862546485159433,forecast,grey
24,64,4.862546485159433,forecast,grey
63,23,5.495722116703345,forecast,grey
63,62,6.136618299988994,forecast,grey
63,64,5.616039888569015,forecast,grey
63,103,5.616039888569015,forecast,grey
25,24,4.862546485159433,forecast,grey
25,26,4.204794021737615,forecast,grey
25,65,4.204794021737615,forecast,grey
64,24,4.862546485159433,forecast,grey
64,63,5.616039888569015,forecast,grey
64,65,4.966822423356036,forecast,grey
64,104,4.966822423356036,forecast,grey
26,25,4.204794021737615,forecast,grey
26,27,3.634566361499287,forecast,grey
26,66,3.634566361499287,forecast,grey
65,25,4.204794021737615,forecast,grey
65,64,4.966822423356036,forecast,grey
65,66,4.2848528314325875,forecast,grey
65,105,4.2848528314325875,forecast,grey
27,26,3.634566361499287,forecast,grey
27,28,3.2699391455266356,forecast,grey
27,67,3.2699391455266356,forecast,grey
66,26,3.634566361499287,forecast,grey
66,65,4.2848528314325875,forecast,grey
66,67,3.684761417615008,forecast,grey
66,106,3.684761417615008,forecast,grey
28,27,3.2699391455266356,forecast,grey
28,29,3.2138782491577387,forecast,grey
28,68,3.2138782491577387,forecast,grey
67,27,3.2699391455266356,forecast,grey
67,66,3.684761417615008,forecast,grey
67,68,3.2860499654212956,forecast,grey
67,107,3.2860499654212956,forecast,grey
29,28,3.2138782491577387,forecast,grey
29,30,3.5269625521184365,forecast,grey
29,69,3.5269625521184365,forecast,grey
68,28,3.2138782491577387,forecast,grey
68,67,3.2860499654212956,forecast,grey
68,69,3.1924165570368372,forecast,grey
68,108,3.1924165570368372,forecast,grey
30,29,3.5269625521184365,forecast,grey
30,31,4.201834993696988,forecast,grey
30,70,4.201834993696988,forecast,grey
69,29,3.5269625521184365,forecast,grey
69,68,3.1924165570368372,forecast,grey
69,70,3.4653796921965636,forecast,grey
69,109,3.4653796921965636,forecast,grey
31,30,4.201834993696988,forecast,grey
31,32,5.1508917351294645,forecast,grey
31,71,5.1508917351294645,forecast,grey
70,30,4.201834993696988,forecast,grey
70,69,3.4653796921965636,forecast,grey
70,71,4.099547959257862,forecast,grey
70,110,4.099547959257862,forecast,grey
32,31,5.1508917351294645,forecast,grey
32,33,6.216624121506053,forecast,grey
32,72,6.216624121506053,forecast,grey
71,31,5.1508917351294645,forecast,grey
71,70,4.099547959257862,forecast,grey
71,72,5.010559862065561,forecast,grey
71,111,5.010559862065561,forecast,grey
33,32,6.216624121506053,forecast,grey
33,34,7.206345175911313,forecast,grey
33,73,7.206345175911313,forecast,grey
72,32,6.216624121506053,forecast,grey
72,71,5.010559862065561,forecast,grey
72,73,6.044948857367051,forecast,grey
72,112,6.044948857367051,forecast,grey
34,33,7.206345175911313,forecast,grey
34,35,7.943263547873498,forecast,grey
34,74,7.943263547873498,forecast,grey
73,33,7.206345175911313,forecast,grey
73,72,6.044948857367051,forecast,grey
73,74,7.013861194589296,forecast,grey
73,113,7.013861194589296,forecast,grey
35,34,7.943263547873498,forecast,grey
35,36,8.318796934258224,forecast,grey
35,75,8.318796934258224,forecast,grey
74,34,7.943263547873498,forecast,grey
74,73,7.013861194589296,forecast,grey
74,75,7.742977700901717,forecast,grey
74,114,7.742977700901717,forecast,grey
36,35,8.318796934258224,forecast,grey
36,37,8.328649063460553,forecast,grey
36,76,8.328649063460553,forecast,grey
75,35,8.318796934258224,forecast,grey
75,74,7.742977700901717,forecast,grey
75,76,8.12388759605436,forecast,grey
75,115,8.12388759605436,forecast,grey
37,36,8.328649063460553,forecast,grey
37,38,8.077593686693989,forecast,grey
37,77,8.077593686693989,forecast,grey
76,36,8.328649063460553,forecast,grey
76,75,8.12388759605436,forecast,grey
76,77,8.149682636363572,forecast,grey
76,116,8.149682636363572,forecast,grey
38,37,8.077593686693989,forecast,grey
38,39,7.745333269302061,forecast,grey
38,78,7.745333269302061,forecast,grey
77,37,8.077593686693989,forecast,grey
77,76,8.149682636363572,forecast,grey
77,78,7.9199185115492305,forecast,grey
77,117,7.9199185115492305,forecast,grey
39,38,7.745333269302061,forecast,grey
39,79,7.51951289153165,forecast,grey
78,38,7.745333269302061,forecast,grey
78,77,7.9199185115492305,forecast,grey
78,79,7.607507903764279,forecast,grey
78,118,7.607507903764279,forecast,grey
79,39,7.51951289153165,forecast,grey
79,78,7.607507903764279,forecast,grey
79,119,7.393610343738071,forecast,grey
80,40,2.292931427182449,forecast,grey
80,81,2.520284688323829,forecast,grey
80,120,2.520284688323829,forecast,grey
81,41,2.166245496194058,forecast,grey
81,80,2.520284688323829,forecast,grey
81,82,2.3878449027569,forecast,grey
81,121,2.3878449027569,forecast,grey
82,42,2.4696965419030814,actual,red
82,81,2.3878449027569,forecast,grey
82,83,2.541269042746523,actual,red
82,122,2.541269042746523,actual,red
83,43,2.122065838960881,actual,red
83,82,2.541269042746523,actual,red
83,84,2.088969706652501,actual,red
83,123,2.088969706652501,actual,red
84,44,2.1116806214404633,actual,red
84,83,2.088969706652501,actual,red
84,85,1.9651345772167943,actual,red
84,124,1.9651345772167943,actual,red
85,45,2.468145116553042,actual,red
85,84,1.9651345772167943,actual,red
85,86,2.202230248169083,actual,red
85,125,2.202230248169083,actual,red
86,46,2.7531024813820624,forecast,grey
86,85,2.202230248169083,actual,red
86,87,2.7138845424860207,forecast,grey
86,126,2.7776203141948552,actual,red
87,47,3.437335944517593,forecast,grey
87,86,2.7138845424860207,forecast,grey
87,88,3.3020437048913176,forecast,grey
87,127,3.3020437048913176,forecast,grey
88,48,4.167077294941142,forecast,grey
88,87,3.3020437048913176,forecast,grey
88,89,3.939411144537422,forecast,grey
88,128,3.939411144537422,forecast,grey
89,49,4.817961205480088,forecast,grey
89,88,3.939411144537422,forecast,grey
89,90,4.51193194507967,forecast,grey
89,129,4.51193194507967,forecast,grey
90,50,5.291189458134019,forecast,grey
90,89,4.51193194507967,forecast,grey
90,91,4.928371985441894,forecast,grey
90,130,4.928371985441894,forecast,grey
91,51,5.543009794327981,forecast,grey
91,90,4.928371985441894,forecast,grey
91,92,5.148797746155254,forecast,grey
91,131,5.148797746155254,forecast,grey
92,52,5.597284343057371,forecast,grey
92,91,5.148797746155254,forecast,grey
92,93,5.19748982059476,forecast,grey
92,132,5.19748982059476,forecast,grey
93,53,5.535257311526974,forecast,grey
93,92,5.19748982059476,forecast,grey
93,94,5.153973291931802,forecast,grey
93,133,5.153973291931802,forecast,grey
94,54,5.464835586250008,forecast,grey
94,93,5.153973291931802,forecast,grey
94,95,5.123635263173486,forecast,grey
94,134,5.123635263173486,forecast,grey
95,55,5.480319280222176,forecast,grey
95,94,5.123635263173486,forecast,grey
95,96,5.198072778786282,forecast,grey
95,135,5.198072778786282,forecast,grey
96,56,5.628136408328514,forecast,grey
96,95,5.198072778786282,forecast,grey
96,97,5.420444503601852,forecast,grey
96,136,5.420444503601852,forecast,grey
97,57,5.891684497180398,forecast,grey
97,96,5.420444503601852,forecast,grey
97,98,5.76935095130701,forecast,grey
97,137,5.76935095130701,forecast,grey
98,58,6.199957930115893,forecast,grey
98,97,5.76935095130701,forecast,grey
98,99,6.166791268865575,forecast,grey
98,138,6.166791268865575,forecast,grey
99,59,6.454452097340214,forecast,grey
99,98,6.166791268865575,forecast,grey
99,100,6.5054539188459355,forecast,grey
99,139,6.5054539188459355,forecast,grey
100,60,6.562075460885533,forecast,grey
100,99,6.5054539188459355,forecast,grey
100,101,6.6832220196017476,forecast,grey
100,140,6.6832220196017476,forecast,grey
101,61,6.46157955340873,forecast,grey
101,100,6.6832220196017476,forecast,grey
101,102,6.6317871430135575,forecast,grey
101,141,6.6317871430135575,forecast,grey
102,62,6.136618299988994,forecast,grey
102,101,6.6317871430135575,forecast,grey
102,103,6.33142609119909,forecast,grey
102,142,6.33142609119909,forecast,grey
103,63,5.616039888569015,forecast,grey
103,102,6.33142609119909,forecast,grey
103,104,5.811660603642974,forecast,grey
103,143,5.811660603642974,forecast,grey
104,64,4.966822423356036,forecast,grey
104,103,5.811660603642974,forecast,grey
104,105,5.143033390236769,forecast,grey
104,144,5.143033390236769,forecast,grey
105,65,4.2848528314325875,forecast,grey
105,104,5.143033390236769,forecast,grey
105,106,4.425849548488091,forecast,grey
105,145,4.425849548488091,forecast,grey
106,66,3.684761417615008,forecast,grey
106,105,4.425849548488091,forecast,grey
106,107,3.7782063575631377,forecast,grey
106,146,3.7782063575631377,forecast,grey
107,67,3.2860499654212956,forecast,grey
107,106,3.7782063575631377,forecast,grey
107,108,3.32148576174917,forecast,grey
107,147,3.32148576174917,forecast,grey
108,68,3.1924165570368372,forecast,grey
108,107,3.32148576174917,forecast,grey
108,109,3.1604513684258646,forecast,grey
108,148,3.1604513684258646,forecast,grey
109,69,3.4653796921965636,forecast,grey
109,108,3.1604513684258646,forecast,grey
109,110,3.3584867521104926,forecast,grey
109,149,3.3584867521104926,forecast,grey
110,70,4.099547959257862,forecast,grey
110,109,3.3584867521104926,forecast,grey
110,111,3.914300342259509,forecast,grey
110,150,3.914300342259509,forecast,grey
111,71,5.010559862065561,forecast,grey
111,110,3.914300342259509,forecast,grey
111,112,4.750243475165574,forecast,grey
111,151,4.750243475165574,forecast,grey
112,72,6.044948857367051,forecast,grey
112,111,4.750243475165574,forecast,grey
112,113,5.721195664385148,forecast,grey
112,152,5.721195664385148,forecast,grey
113,73,7.013861194589296,forecast,grey
113,112,5.721195664385148,forecast,grey
113,114,6.646293043097363,forecast,grey
113,153,6.646293043097363,forecast,grey
114,74,7.742977700901717,forecast,grey
114,113,6.646293043097363,forecast,grey
114,115,7.356568118264218,forecast,grey
114,154,7.356568118264218,forecast,grey
115,75,8.12388759605436,forecast,grey
115,114,7.356568118264218,forecast,grey
115,116,7.74443018813186,forecast,grey
115,155,7.74443018813186,forecast,grey
116,76,8.149682636363572,forecast,grey
116,115,7.74443018813186,forecast,grey
116,117,7.79825189499215,forecast,grey
116,156,7.79825189499215,forecast,grey
117,77,7.9199185115492305,forecast,grey
117,116,7.79825189499215,forecast,grey
117,118,7.60764026069096,forecast,grey
117,157,7.60764026069096,forecast,grey
118,78,7.607507903764279,forecast,grey
118,117,7.60764026069096,forecast,grey
118,119,7.332359460713303,forecast,grey
118,158,7.332359460713303,forecast,grey
119,79,7.393610343738071,forecast,grey
119,118,7.332359460713303,forecast,grey
119,159,7.140930326914001,forecast,grey
120,80,2.520284688323829,forecast,grey
120,121,2.846664374234187,forecast,grey
120,160,2.846664374234187,forecast,grey
121,81,2.3878449027569,forecast,grey
121,120,2.846664374234187,forecast,grey
121,122,2.7130158367370036,forecast,grey
121,161,2.7130158367370036,forecast,grey
122,82,2.541269042746523,actual,red
122,121,2.7130158367370036,forecast,grey
122,123,2.883361182612589,actual,red
122,162,2.509177586045264,forecast,grey
123,83,2.088969706652501,actual,red
123,122,2.883361182612589,actual,red
123,124,2.368801167676195,actual,red
123,163,2.368801167676195,actual,red
124,84,1.9651345772167943,actual,red
124,123,2.368801167676195,actual,red
124,125,2.1245614272080102,actual,red
124,164,2.1245614272080102,actual,red
125,85,2.202230248169083,actual,red
125,124,2.1245614272080102,actual,red
125,126,2.1883494742013623,actual,red
125,165,2.1883494742013623,actual,red
126,86,2.7776203141948552,actual,red
126,125,2.1883494742013623,actual,red
126,127,2.7461866970798843,forecast,grey
126,166,2.55496109565745,actual,red
127,87,3.3020437048913176,forecast,grey
127,126,2.7461866970798843,forecast,grey
127,128,3.208655579354874,forecast,grey
127,167,3.208655579354874,forecast,grey
128,88,3.939411144537422,forecast,grey
128,127,3.208655579354874,forecast,grey
128,129,3.721539911661503,forecast,grey
128,168,3.721539911661503,forecast,grey
129,89,4.51193194507967,forecast,grey
129,128,3.721539911661503,forecast,grey
129,130,4.185178236804101,forecast,grey
129,169,4.185178236804101,forecast,grey
130,90,4.928371985441894,forecast,grey
130,129,4.185178236804101,forecast,grey
130,131,4.518891666153565,forecast,grey
130,170,4.518891666153565,forecast,grey
131,91,5.148797746155254,forecast,grey
131,130,4.518891666153565,forecast,grey
131,132,4.687841556231088,forecast,grey
131,171,4.687841556231088,forecast,grey
132,92,5.19748982059476,forecast,grey
132,131,4.687841556231088,forecast,grey
132,133,4.716371942577807,forecast,grey
132,172,4.716371942577807,forecast,grey
133,93,5.153973291931802,forecast,grey
133,132,4.716371942577807,forecast,grey
133,134,4.681003571209882,forecast,grey
133,173,4.681003571209882,forecast,grey
134,94,5.123635263173486,forecast,grey
134,133,4.681003571209882,forecast,grey
134,135,4.683353206830134,forecast,grey
134,174,4.683353206830134,forecast,grey
135,95,5.198072778786282,forecast,grey
135,134,4.683353206830134,forecast,grey
135,136,4.811866166479318,forecast,grey
135,175,4.811866166479318,forecast,grey
136,96,5.420444503601852,forecast,grey
136,135,4.811866166479318,forecast,grey
136,137,5.107004701438162,forecast,grey
136,176,5.107004701438162,forecast,grey
137,97,5.76935095130701,forecast,grey
137,136,5.107004701438162,forecast,grey
137,138,5.543779275483972,forecast,grey
137,177,5.543779275483972,forecast,grey
138,98,6.166791268865575,forecast,grey
138,137,5.543779275483972,forecast,grey
138,139,6.038286200369787,forecast,grey
138,178,6.038286200369787,forecast,grey
139,99,6.5054539188459355,forecast,grey
139,138,6.038286200369787,forecast,grey
139,140,6.4746798016384135,forecast,grey
139,179,6.4746798016384135,forecast,grey
140,100,6.6832220196017476,forecast,grey
140,139,6.4746798016384135,forecast,grey
140,141,6.740946504682855,forecast,grey
140,180,6.740946504682855,forecast,grey
141,101,6.6317871430135575,forecast,grey
141,140,6.740946504682855,forecast,grey
141,142,6.7598561062185105,forecast,grey
141,181,6.7598561062185105,forecast,grey
142,102,6.33142609119909,forecast,grey
142,141,6.7598561062185105,forecast,grey
142,143,6.5059248897544215,forecast,grey
142,182,6.5059248897544215,forecast,grey
143,103,5.811660603642974,forecast,grey
143,142,6.5059248897544215,forecast,grey
143,144,6.006934717310008,forecast,grey
143,183,6.006934717310008,forecast,grey
144,104,5.143033390236769,forecast,grey
144,143,6.006934717310008,forecast,grey
144,145,5.334835008344791,forecast,grey
144,184,5.334835008344791,forecast,grey
145,105,4.425849548488091,forecast,grey
145,144,5.334835008344791,forecast,grey
145,146,4.592493821189343,forecast,grey
145,185,4.592493821189343,forecast,grey
146,106,3.7782063575631377,forecast,grey
146,145,4.592493821189343,forecast,grey
146,147,3.89988808089,forecast,grey
146,186,3.89988808089,forecast,grey
147,107,3.32148576174917,forecast,grey
147,146,3.89988808089,forecast,grey
147,148,3.379055787248899,forecast,grey
147,187,3.379055787248899,forecast,grey
148,108,3.1604513684258646,forecast,grey
148,147,3.379055787248899,forecast,grey
148,149,3.135292598656706,forecast,grey
148,188,3.135292598656706,forecast,grey
149,109,3.3584867521104926,forecast,grey
149,148,3.135292598656706,forecast,grey
149,150,3.2344672260159144,forecast,grey
149,189,3.2344672260159144,forecast,grey
150,110,3.914300342259509,forecast,grey
150,149,3.2344672260159144,forecast,grey
150,151,3.681507441063963,forecast,grey
150,190,3.681507441063963,forecast,grey
151,111,4.750243475165574,forecast,grey
151,150,3.681507441063963,forecast,grey
151,152,4.409068883518909,forecast,grey
151,191,4.409068883518909,forecast,grey
152,112,5.721195664385148,forecast,grey
152,151,4.409068883518909,forecast,grey
152,153,5.284922467841546,forecast,grey
152,192,5.284922467841546,forecast,grey
153,113,6.646293043097363,forecast,grey
153,152,5.284922467841546,forecast,grey
153,154,6.140768885432158,forecast,grey
153,193,6.140768885432158,forecast,grey
154,114,7.356568118264218,forecast,grey
154,153,6.140768885432158,forecast,grey
154,155,6.816503871357555,forecast,grey
154,194,6.816503871357555,forecast,grey
155,115,7.74443018813186,forecast,grey
155,154,6.816503871357555,forecast,grey
155,156,7.206825937215736,forecast,grey
155,195,7.206825937215736,forecast,grey
156,116,7.79825189499215,forecast,grey
156,155,7.206825937215736,forecast,grey
156,157,7.294217651895018,forecast,grey
156,196,7.294217651895018,forecast,grey
157,117,7.60764026069096,forecast,grey
157,156,7.294217651895018,forecast,grey
157,158,7.154572544344587,forecast,grey
157,197,7.154572544344587,forecast,grey
158,118,7.332359460713303,forecast,grey
158,157,7.154572544344587,forecast,grey
158,159,6.929050619371052,forecast,grey
158,198,6.929050619371052,forecast,grey
159,119,7.140930326914001,forecast,grey
159,158,6.929050619371052,forecast,grey
159,199,6.768104801765946,forecast,grey
160,120,2.846664374234187,forecast,grey
160,161,3.2432419107979653,forecast,grey
160,200,3.2432419107979653,forecast,grey
161,121,2.7130158367370036,forecast,grey
161,160,3.2432419107979653,forecast,grey
161,162,3.1175663720236795,forecast,grey
161,201,3.1175663720236795,forecast,grey
162,122,2.509177586045264,forecast,grey
162,161,3.1175663720236795,forecast,grey
162,163,2.9195384125861787,forecast,grey
162,202,2.9195384125861787,forecast,grey
163,123,2.368801167676195,actual,red
163,162,2.9195384125861787,forecast,grey
163,164,2.9182769776890463,actual,red
163,203,2.7334525932809224,forecast,grey
164,124,2.1245614272080102,actual,red
164,163,2.9182769776890463,actual,red
164,165,2.6048416540136534,actual,red
164,204,2.6048416540136534,actual,red
165,125,2.1883494742013623,actual,red
165,164,2.6048416540136534,actual,red
165,166,2.5098801781534377,actual,red
165,205,2.5098801781534377,actual,red
166,126,2.55496109565745,actual,red
166,165,2.5098801781534377,actual,red
166,167,2.9072521137499256,forecast,grey
166,206,2.6493392012053,actual,red
167,127,3.208655579354874,forecast,grey
167,166,2.9072521137499256,forecast,grey
167,168,3.234171772252141,forecast,grey
167,207,3.234171772252141,forecast,grey
168,128,3.721539911661503,forecast,grey
168,167,3.234171772252141,forecast,grey
168,169,3.607134705576158,forecast,grey
168,208,3.607134705576158,forecast,grey
169,129,4.185178236804101,forecast,grey
169,168,3.607134705576158,forecast,grey
169,170,3.943387563510292,forecast,grey
169,209,3.943387563510292,forecast,grey
170,130,4.518891666153565,forecast,grey
170,169,3.943387563510292,forecast,grey
170,171,4.174730140400586,forecast,grey
170,210,4.174730140400586,forecast,grey
171,131,4.687841556231088,forecast,grey
171,170,4.174730140400586,forecast,grey
171,172,4.272089640399412,forecast,grey
171,211,4.272089640399412,forecast,grey
172,132,4.716371942577807,forecast,grey
172,171,4.272089640399412,forecast,grey
172,173,4.259234466032948,forecast,grey
172,212,4.259234466032948,forecast,grey
173,133,4.681003571209882,forecast,grey
173,172,4.259234466032948,forecast,grey
173,174,4.208326927092554,forecast,grey
173,213,4.208326927092554,forecast,grey
174,134,4.683353206830134,forecast,grey
174,173,4.208326927092554,forecast,grey
174,175,4.216161204228218,forecast,grey
174,214,4.216161204228218,forecast,grey
175,135,4.811866166479318,forecast,grey
175,174,4.216161204228218,forecast,grey
175,176,4.368279343598403,forecast,grey
175,215,4.368279343598403,forecast,grey
176,136,5.107004701438162,forecast,grey
176,175,4.368279343598403,forecast,grey
176,177,4.704513785814099,forecast,grey
176,216,4.704513785814099,forecast,grey
177,137,5.543779275483972,forecast,grey
177,176,4.704513785814099,forecast,grey
177,178,5.199942579459592,forecast,grey
177,217,5.199942579459592,forecast,grey
178,138,6.038286200369787,forecast,grey
178,177,5.199942579459592,forecast,grey
178,179,5.769099285686386,forecast,grey
178,218,5.769099285686386,forecast,grey
179,139,6.4746798016384135,forecast,grey
179,178,5.769099285686386,forecast,grey
179,180,6.291392941978208,forecast,grey
179,219,6.291392941978208,forecast,grey
180,140,6.740946504682855,forecast,grey
180,179,6.291392941978208,forecast,grey
180,181,6.647066326462758,forecast,grey
180,220,6.647066326462758,forecast,grey
181,141,6.7598561062185105,forecast,grey
181,180,6.647066326462758,forecast,grey
181,182,6.749919901699386,forecast,grey
181,221,6.749919901699386,forecast,grey
182,142,6.5059248897544215,forecast,grey
182,181,6.749919901699386,forecast,grey
182,183,6.566533441791968,forecast,grey
182,222,6.566533441791968,forecast,grey
183,143,6.006934717310008,forecast,grey
183,182,6.566533441791968,forecast,grey
183,184,6.119210074547089,forecast,grey
183,223,6.119210074547089,forecast,grey
184,144,5.334835008344791,forecast,grey
184,183,6.119210074547089,forecast,grey
184,185,5.476780345723049,forecast,grey
184,224,5.476780345723049,forecast,grey
185,145,4.592493821189343,forecast,grey
185,184,5.476780345723049,forecast,grey
185,186,4.740093798899334,forecast,grey
185,225,4.740093798899334,forecast,grey
186,146,3.89988808089,forecast,grey
186,185,4.740093798899334,forecast,grey
186,187,4.026937296692048,forecast,grey
186,226,4.026937296692048,forecast,grey
187,147,3.379055787248899,forecast,grey
187,186,4.026937296692048,forecast,grey
187,188,3.456873051027408,forecast,grey
187,227,3.456873051027408,forecast,grey
188,148,3.135292598656706,forecast,grey
188,187,3.456873051027408,forecast,grey
188,189,3.133891644172196,forecast,grey
188,228,3.133891644172196,forecast,grey
189,149,3.2344672260159144,forecast,grey
189,188,3.133891644172196,forecast,grey
189,190,3.1261099654291455,forecast,grey
189,229,3.1261099654291455,forecast,grey
190,150,3.681507441063963,forecast,grey
190,189,3.1261099654291455,forecast,grey
190,191,3.446208494226338,forecast,grey
190,230,3.446208494226338,forecast,grey
191,151,4.409068883518909,forecast,grey
191,190,3.446208494226338,forecast,grey
191,192,4.0403474662776375,forecast,grey
191,231,4.0403474662776375,forecast,grey
192,152,5.284922467841546,forecast,grey
192,191,4.0403474662776375,forecast,grey
192,193,4.793577751426382,forecast,grey
192,232,4.793577751426382,forecast,grey
193,153,6.140768885432158,forecast,grey
193,192,4.793577751426382,forecast,grey
193,194,5.554904390516393,forecast,grey
193,233,5.554904390516393,forecast,grey
194,154,6.816503871357555,forecast,grey
194,193,5.554904390516393,forecast,grey
194,195,6.177137668911686,forecast,grey
194,234,6.177137668911686,forecast,grey
195,155,7.206825937215736,forecast,grey
195,194,6.177137668911686,forecast,grey
195,196,6.559630996652697,forecast,grey
195,235,6.559630996652697,forecast,grey
