step,current_node,u,v,old_cost,new_cost
7,153,203,204,4.977078183415504,4.113191543000907
7,153,204,154,4.741441960426508,3.918534262348055
7,153,204,203,4.977078183415504,4.113191543000907
8,154,104,105,4.727937523051329,4.242412805921557
8,154,105,104,4.727937523051329,4.242412805921557
8,154,105,155,4.634609491028275,4.102838223368968
8,154,154,155,4.741441960426508,3.918534262348055
8,154,155,105,4.634609491028275,4.102838223368968
8,154,155,154,4.741441960426508,3.918534262348055
8,154,155,205,4.6271373525292425,3.7237698004300586
8,154,204,205,4.908659895579121,3.9078331317084416
8,154,205,155,4.6271373525292425,3.7237698004300586
8,154,205,204,4.908659895579121,3.9078331317084416
9,155,105,106,4.634609491028275,4.102838223368968
9,155,106,105,4.634609491028275,4.102838223368968
9,155,106,156,4.517759341285679,3.9299978556949937
9,155,155,156,4.6271373525292425,3.7237698004300586
9,155,156,106,4.517759341285679,3.9299978556949937
9,155,156,155,4.6271373525292425,3.7237698004300586
9,155,156,206,4.482086072301636,3.5299520453664797
9,155,205,206,4.785138552909382,3.697401924113675
9,155,206,156,4.482086072301636,3.5299520453664797
9,155,206,205,4.785138552909382,3.697401924113675
10,156,106,107,4.517759341285679,3.9299978556949937
10,156,107,106,4.517759341285679,3.9299978556949937
10,156,107,157,4.398911442631958,3.7500910650650434
10,156,156,157,4.482086072301636,3.5299520453664797
10,156,157,107,4.398911442631958,3.7500910650650434
10,156,157,156,4.482086072301636,3.5299520453664797
10,156,157,207,4.328755210270352,3.344055485451654
10,156,206,207,4.615328051917345,3.4948767931892135
10,156,207,157,4.328755210270352,3.344055485451654
10,156,207,206,4.615328051917345,3.4948767931892135
11,157,107,108,4.398911442631958,3.7500910650650434
11,157,108,107,4.398911442631958,3.7500910650650434
11,157,108,158,4.302183614245671,3.624863982113391
11,157,157,158,4.328755210270352,3.344055485451654
11,157,158,108,4.302183614245671,3.624863982113391
11,157,158,157,4.328755210270352,3.344055485451654
11,157,158,208,4.194255197460386,3.2036380376887195
11,157,207,208,4.422315603690446,3.29606116735484
11,157,208,158,4.194255197460386,3.2036380376887195
11,157,208,207,4.422315603690446,3.29606116735484
12,158,108,109,4.302183614245671,3.624863982113391
12,158,109,108,4.302183614245671,3.624863982113391
12,158,109,159,4.247035809632189,3.6188065426424822
12,158,158,159,4.194255197460386,3.2036380376887195
12,158,159,109,4.247035809632189,3.6188065426424822
12,158,159,158,4.194255197460386,3.2036380376887195
12,158,159,209,4.103003671735674,3.1693930983591767
12,158,208,209,4.237453432255592,3.117839674999256
12,158,209,159,4.103003671735674,3.1693930983591767
12,158,209,208,4.237453432255592,3.117839674999256
13,208,207,257,4.422315603690446,3.29606116735484
13,208,208,258,4.237453432255592,3.117839674999256
13,208,209,259,4.092494094500573,3.014466877131003
13,208,257,207,4.422315603690446,3.29606116735484
13,208,257,258,4.73954257406582,3.649732389001359
13,208,258,208,4.237453432255592,3.117839674999256
13,208,258,257,4.73954257406582,3.649732389001359
13,208,258,259,4.494009704150711,3.394762844000525
13,208,259,209,4.092494094500573,3.014466877131003
13,208,259,258,4.494009704150711,3.394762844000525
14,209,159,160,4.103003671735674,3.1693930983591767
14,209,160,159,4.103003671735674,3.1693930983591767
14,209,160,210,4.0710938390370135,3.276451834612963
14,209,209,210,4.092494094500573,3.014466877131003
14,209,210,160,4.0710938390370135,3.276451834612963
14,209,210,209,4.092494094500573,3.014466877131003
14,209,210,260,4.012305275879891,3.044700976340691
14,209,259,260,4.278438616060108,3.1723390369205218
14,209,260,210,4.012305275879891,3.044700976340691
14,209,260,259,4.278438616060108,3.1723390369205218
15,210,160,161,4.0710938390370135,3.276451834612963
15,210,161,160,4.0710938390370135,3.276451834612963
15,210,161,211,4.104660967255347,3.490086117303846
15,210,210,211,4.012305275879891,3.044700976340691
15,210,211,161,4.104660967255347,3.490086117303846
15,210,211,210,4.012305275879891,3.044700976340691
15,210,211,261,4.010582037405742,3.2159862120222127
15,210,260,261,4.129266445660649,3.0635836406777552
15,210,261,211,4.010582037405742,3.2159862120222127
15,210,261,260,4.129266445660649,3.0635836406777552
16,260,259,309,4.278438616060108,3.1723390369205218
16,260,260,310,4.129266445660649,3.0635836406777552
16,260,261,311,4.070710892885629,3.123475924560294
16,260,309,259,4.278438616060108,3.1723390369205218
16,260,309,310,4.676903762553298,3.6106269177933346
16,260,310,260,4.129266445660649,3.0635836406777552
16,260,310,309,4.676903762553298,3.6106269177933346
16,260,310,311,4.44211354383611,3.320404876277632
16,260,311,261,4.070710892885629,3.123475924560294
16,260,311,310,4.44211354383611,3.320404876277632
17,261,211,212,4.010582037405742,3.2159862120222127
17,261,212,211,4.010582037405742,3.2159862120222127
17,261,212,262,4.090033467397457,3.4620526792123423
17,261,261,262,4.070710892885629,3.123475924560294
17,261,262,212,4.090033467397457,3.4620526792123423
17,261,262,261,4.070710892885629,3.123475924560294
17,261,262,312,4.111685554262211,3.3307287241770305
17,261,311,312,4.307312954332514,3.218939084068033
17,261,312,262,4.111685554262211,3.3307287241770305
17,261,312,311,4.307312954332514,3.218939084068033
18,311,310,360,4.44211354383611,3.320404876277632
18,311,311,361,4.307312954332514,3.218939084068033
18,311,312,362,4.289805842473809,3.337460248602597
18,311,360,310,4.44211354383611,3.320404876277632
18,311,360,361,4.930544134319554,3.783554625528867
18,311,361,311,4.307312954332514,3.218939084068033
18,311,361,360,4.930544134319554,3.783554625528867
18,311,361,362,4.706692012633447,3.5038952226981057
18,311,362,312,4.289805842473809,3.337460248602597
18,311,362,361,4.706692012633447,3.5038952226981057
19,312,262,263,4.111685554262211,3.3307287241770305
19,312,263,262,4.111685554262211,3.3307287241770305
19,312,263,313,4.247741422359884,3.5955156868230675
19,312,312,313,4.289805842473809,3.337460248602597
19,312,313,263,4.247741422359884,3.5955156868230675
19,312,313,312,4.289805842473809,3.337460248602597
19,312,313,363,4.386778835260445,3.6120400282748455
19,312,362,363,4.614236049485515,3.5024479750381663
19,312,363,313,4.386778835260445,3.6120400282748455
19,312,363,362,4.614236049485515,3.5024479750381663
20,362,361,411,4.706692012633447,3.5038952226981057
20,362,362,412,4.614236049485515,3.5024479750381663
20,362,363,413,4.653840665816912,3.7522259009848895
20,362,411,361,4.706692012633447,3.5038952226981057
20,362,411,412,5.226355967279722,3.9678240174610737
20,362,412,362,4.614236049485515,3.5024479750381663
20,362,412,411,5.226355967279722,3.9678240174610737
20,362,412,413,5.048395369833202,3.8356961118664312
20,362,413,363,4.653840665816912,3.7522259009848895
20,362,413,412,5.048395369833202,3.8356961118664312
21,363,313,314,4.386778835260445,3.6120400282748455
21,363,314,313,4.386778835260445,3.6120400282748455
21,363,314,364,4.580330876785782,3.926761119172983
21,363,363,364,4.653840665816912,3.7522259009848895
21,363,364,314,4.580330876785782,3.926761119172983
21,363,364,363,4.653840665816912,3.7522259009848895
21,363,364,414,4.803915279415573,4.131187730962192
21,363,413,414,5.014842200031333,4.023809709504555
21,363,414,364,4.803915279415573,4.131187730962192
21,363,414,413,5.014842200031333,4.023809709504555
22,413,412,462,5.048395369833202,3.8356961118664312
22,413,413,463,5.014842200031333,4.023809709504555
22,413,414,464,5.10323699601482,4.423344093846286
22,413,462,412,5.048395369833202,3.8356961118664312
22,413,462,463,5.537098467493012,4.318856766735198
22,413,463,413,5.014842200031333,4.023809709504555
22,413,463,462,5.537098467493012,4.318856766735198
22,413,463,464,5.418620016966341,4.407526808937171
22,413,464,414,5.10323699601482,4.423344093846286
22,413,464,463,5.418620016966341,4.407526808937171
23,463,462,512,5.537098467493012,4.318856766735198
23,463,463,513,5.418620016966341,4.407526808937171
23,463,464,514,5.429166667984793,4.763965168091929
23,463,512,462,5.537098467493012,4.318856766735198
23,463,512,513,6.015530785909747,4.894128262778863
23,463,513,463,5.418620016966341,4.407526808937171
23,463,513,512,6.015530785909747,4.894128262778863
23,463,513,514,5.805651151728545,4.849198659992117
23,463,514,464,5.429166667984793,4.763965168091929
23,463,514,513,5.805651151728545,4.849198659992117
24,464,414,415,5.10323699601482,4.423344093846286
24,464,415,414,5.10323699601482,4.423344093846286
24,464,415,465,5.272807091572255,4.860299634088297
24,464,464,465,5.429166667984793,4.763965168091929
24,464,465,415,5.272807091572255,4.860299634088297
24,464,465,464,5.429166667984793,4.763965168091929
24,464,465,515,5.526001751335664,5.209559240298685
24,464,514,515,5.726712002357425,5.092066756611674
24,464,515,465,5.526001751335664,5.209559240298685
24,464,515,514,5.726712002357425,5.092066756611674
25,514,513,563,5.805651151728545,4.849198659992117
25,514,514,564,5.726712002357425,5.092066756611674
25,514,515,565,5.73940862165755,5.469948805609204
25,514,563,513,5.805651151728545,4.849198659992117
25,514,563,564,6.118162218414085,5.266173086091995
25,514,564,514,5.726712002357425,5.092066756611674
25,514,564,563,6.118162218414085,5.266173086091995
25,514,564,565,5.945207340162491,5.336767589607891
25,514,565,515,5.73940862165755,5.469948805609204
25,514,565,564,5.945207340162491,5.336767589607891
26,564,563,613,6.118162218414085,5.266173086091995
26,564,564,614,5.945207340162491,5.336767589607891
26,564,565,615,5.870091988161778,5.577811858407811
26,564,613,563,6.118162218414085,5.266173086091995
26,564,613,614,6.310893118260905,5.567185115467305
26,564,614,564,5.945207340162491,5.336767589607891
26,564,614,613,6.310893118260905,5.567185115467305
26,564,614,615,6.048299885099965,5.435836350323089
26,564,615,565,5.870091988161778,5.577811858407811
26,564,615,614,6.048299885099965,5.435836350323089
27,614,613,663,6.310893118260905,5.567185115467305
27,614,614,664,6.048299885099965,5.435836350323089
27,614,615,665,5.891439514144528,5.499495302496129
27,614,663,613,6.310893118260905,5.567185115467305
27,614,663,664,6.360864554236222,5.679063464919227
27,614,664,614,6.048299885099965,5.435836350323089
27,614,664,663,6.360864554236222,5.679063464919227
27,614,664,665,6.022037960702193,5.354263136717117
27,614,665,615,5.891439514144528,5.499495302496129
27,614,665,664,6.022037960702193,5.354263136717117
28,664,663,713,6.360864554236222,5.679063464919227
28,664,664,714,6.022037960702193,5.354263136717117
28,664,665,715,5.799042702986354,5.24017347691151
28,664,713,663,6.360864554236222,5.679063464919227
28,664,713,714,6.2739705524742035,5.5710471297358115
28,664,714,664,6.022037960702193,5.354263136717117
28,664,714,713,6.2739705524742035,5.5710471297358115
28,664,714,715,5.879317098725014,5.096526754491015
28,664,715,665,5.799042702986354,5.24017347691151
28,664,715,714,5.879317098725014,5.096526754491015
29,714,713,763,6.2739705524742035,5.5710471297358115
29,714,714,764,5.879317098725014,5.096526754491015
29,714,715,765,5.612471989721316,4.842112418678311
29,714,763,713,6.2739705524742035,5.5710471297358115
29,714,763,764,6.0864386584983405,5.2685501344545305
29,714,764,714,5.879317098725014,5.096526754491015
29,714,764,763,6.0864386584983405,5.2685501344545305
29,714,764,765,5.659471964268774,4.709087989528267
29,714,765,715,5.612471989721316,4.842112418678311
29,714,765,764,5.659471964268774,4.709087989528267
30,764,763,813,6.0864386584983405,5.2685501344545305
30,764,764,814,5.659471964268774,4.709087989528267
30,764,765,815,5.372700028768078,4.374460130944106
30,764,813,763,6.0864386584983405,5.2685501344545305
30,764,813,814,5.860195688758725,4.8520707258184315
30,764,814,764,5.659471964268774,4.709087989528267
30,764,814,813,5.860195688758725,4.8520707258184315
30,764,814,815,5.422780035971418,4.273210644002212
30,764,815,765,5.372700028768078,4.374460130944106
30,764,815,814,5.422780035971418,4.273210644002212
31,814,813,863,5.860195688758725,4.8520707258184315
31,814,814,864,5.422780035971418,4.273210644002212
31,814,815,865,5.1357973543302355,3.919435501491381
31,814,863,813,5.860195688758725,4.8520707258184315
31,814,863,864,5.672440912662671,4.441665356829844
31,814,864,814,5.422780035971418,4.273210644002212
31,814,864,863,5.672440912662671,4.441665356829844
31,814,864,865,5.240580357557895,3.8907413980089145
31,814,865,815,5.1357973543302355,3.919435501491381
31,814,865,864,5.240580357557895,3.8907413980089145
32,864,863,913,5.672440912662671,4.441665356829844
32,864,864,914,5.240580357557895,3.8907413980089145
32,864,865,915,4.964011552731132,3.5596171618129406
32,864,913,863,5.672440912662671,4.441665356829844
32,864,913,914,5.601057935400949,4.171185060000235
32,864,914,864,5.240580357557895,3.8907413980089145
32,864,914,913,5.601057935400949,4.171185060000235
32,864,914,915,5.18253258978203,3.666198623349306
32,864,915,865,4.964011552731132,3.5596171618129406
32,864,915,914,5.18253258978203,3.666198623349306
33,865,815,816,5.1357973543302355,3.919435501491381
33,865,816,815,5.1357973543302355,3.919435501491381
33,865,816,866,5.013878512764492,3.869781763951236
33,865,865,866,4.964011552731132,3.5596171618129406
33,865,866,816,5.013878512764492,3.869781763951236
33,865,866,865,4.964011552731132,3.5596171618129406
33,865,866,916,4.868085077962416,3.5451653680727864
33,865,915,916,4.915544944508698,3.3684372725152105
33,865,916,866,4.868085077962416,3.5451653680727864
33,865,916,915,4.915544944508698,3.3684372725152105
34,915,914,964,5.18253258978203,3.666198623349306
34,915,915,965,4.915544944508698,3.3684372725152105
34,915,916,966,4.835510797404182,3.3777370083112297
34,915,964,914,5.18253258978203,3.666198623349306
34,915,964,965,5.303136443980262,3.687919219242406
34,915,965,915,4.915544944508698,3.3684372725152105
34,915,965,964,5.303136443980262,3.687919219242406
34,915,965,966,5.034405609018754,3.402912003554693
34,915,966,916,4.835510797404182,3.3777370083112297
34,915,966,965,5.034405609018754,3.402912003554693
35,916,866,867,4.868085077962416,3.5451653680727864
35,916,867,866,4.868085077962416,3.5451653680727864
35,916,867,917,4.94551663681388,3.852331337734258
35,916,916,917,4.835510797404182,3.3777370083112297
35,916,917,867,4.94551663681388,3.852331337734258
35,916,917,916,4.835510797404182,3.3777370083112297
35,916,917,967,4.9433764192206935,3.727575011357655
35,916,966,967,4.947853075627684,3.397481040184777
35,916,967,917,4.9433764192206935,3.727575011357655
35,916,967,966,4.947853075627684,3.397481040184777
36,966,965,1015,5.034405609018754,3.402912003554693
36,966,966,1016,4.947853075627684,3.397481040184777
36,966,967,1017,5.054535720736089,3.727945779207275
36,966,1015,965,5.034405609018754,3.402912003554693
36,966,1015,1016,5.341786152759797,3.696238369965351
36,966,1016,966,4.947853075627684,3.397481040184777
36,966,1016,1015,5.341786152759797,3.696238369965351
36,966,1016,1017,5.219254516372553,3.62161290343555
36,966,1017,967,5.054535720736089,3.727945779207275
36,966,1017,1016,5.219254516372553,3.62161290343555
37,1016,1015,1065,5.341786152759797,3.696238369965351
37,1016,1016,1066,5.219254516372553,3.62161290343555
37,1016,1017,1067,5.285780306033101,3.8603237463912183
37,1016,1065,1015,5.341786152759797,3.696238369965351
37,1016,1065,1066,5.830525098034272,4.249166692713587
37,1016,1066,1016,5.219254516372553,3.62161290343555
37,1016,1066,1065,5.830525098034272,4.249166692713587
37,1016,1066,1067,5.6429657396737545,4.050459546005705
37,1016,1067,1017,5.285780306033101,3.8603237463912183
37,1016,1067,1066,5.6429657396737545,4.050459546005705
38,1017,967,968,5.054535720736089,3.727945779207275
38,1017,968,967,5.054535720736089,3.727945779207275
38,1017,968,1018,5.328344394517364,4.352839959102286
38,1017,1017,1018,5.285780306033101,3.8603237463912183
38,1017,1018,968,5.328344394517364,4.352839959102286
38,1017,1018,1017,5.285780306033101,3.8603237463912183
38,1017,1018,1068,5.526221801056004,4.412852457870679
38,1017,1067,1068,5.631101034268413,4.130053672584463
38,1017,1068,1018,5.526221801056004,4.412852457870679
38,1017,1068,1067,5.631101034268413,4.130053672584463
39,1067,1066,1116,5.6429657396737545,4.050459546005705
39,1067,1067,1117,5.631101034268413,4.130053672584463
39,1067,1068,1118,5.7942900805665865,4.528309676208185
39,1067,1116,1066,5.6429657396737545,4.050459546005705
39,1067,1116,1117,6.190793326926518,4.659460619163189
39,1067,1117,1067,5.631101034268413,4.130053672584463
39,1067,1117,1116,6.190793326926518,4.659460619163189
39,1067,1117,1118,6.07154962355091,4.532213163193937
39,1067,1118,1068,5.7942900805665865,4.528309676208185
39,1067,1118,1117,6.07154962355091,4.532213163193937
40,1068,1018,1019,5.526221801056004,4.412852457870679
40,1068,1019,1018,5.526221801056004,4.412852457870679
40,1068,1019,1069,5.890135914004783,5.168480965351831
40,1068,1068,1069,5.7942900805665865,4.528309676208185
40,1068,1069,1019,5.890135914004783,5.168480965351831
40,1068,1069,1068,5.7942900805665865,4.528309676208185
40,1068,1069,1119,6.093219886052404,5.183627551894366
40,1068,1118,1119,6.122587370110223,4.713570669751186
40,1068,1119,1069,6.093219886052404,5.183627551894366
40,1068,1119,1118,6.122587370110223,4.713570669751186
41,1118,1117,1167,6.07154962355091,4.532213163193937
41,1118,1118,1168,6.122587370110223,4.713570669751186
41,1118,1119,1169,6.319420558386867,5.193173910436762
41,1118,1167,1117,6.07154962355091,4.532213163193937
41,1118,1167,1168,6.576889829222387,5.042011486750776
41,1118,1168,1118,6.122587370110223,4.713570669751186
41,1118,1168,1167,6.576889829222387,5.042011486750776
41,1118,1168,1169,6.496926962896946,4.97527026890927
41,1118,1169,1119,6.319420558386867,5.193173910436762
41,1118,1169,1168,6.496926962896946,4.97527026890927
42,1168,1167,1217,6.576889829222387,5.042011486750776
42,1168,1168,1218,6.496926962896946,4.97527026890927
42,1168,1169,1219,6.568634312231881,5.2278812363839755
42,1168,1217,1167,6.576889829222387,5.042011486750776
42,1168,1217,1218,7.109504697096891,5.612050512867205
42,1168,1218,1168,6.496926962896946,4.97527026890927
42,1168,1218,1217,7.109504697096891,5.612050512867205
42,1168,1218,1219,6.899997996513955,5.305216511667315
42,1168,1219,1169,6.568634312231881,5.2278812363839755
42,1168,1219,1218,6.899997996513955,5.305216511667315
43,1169,1119,1120,6.319420558386867,5.193173910436762
43,1169,1120,1119,6.319420558386867,5.193173910436762
43,1169,1120,1170,6.603309324424978,5.845237225856887
43,1169,1169,1170,6.568634312231881,5.2278812363839755
43,1169,1170,1120,6.603309324424978,5.845237225856887
43,1169,1170,1169,6.568634312231881,5.2278812363839755
43,1169,1170,1220,6.746175862967446,5.723758564645354
43,1169,1219,1220,6.841711851815507,5.315067046554688
43,1169,1220,1170,6.746175862967446,5.723758564645354
43,1169,1220,1219,6.841711851815507,5.315067046554688
44,1219,1218,1268,6.899997996513955,5.305216511667315
44,1219,1219,1269,6.841711851815507,5.315067046554688
44,1219,1220,1270,6.903421510881976,5.615595213992469
44,1219,1268,1218,6.899997996513955,5.305216511667315
44,1219,1268,1269,7.313301299377148,5.682059469541194
44,1219,1269,1219,6.841711851815507,5.315067046554688
44,1219,1269,1268,7.313301299377148,5.682059469541194
44,1219,1269,1270,7.139019565040265,5.474588729665529
44,1219,1270,1220,6.903421510881976,5.615595213992469
44,1219,1270,1269,7.139019565040265,5.474588729665529
45,1269,1268,1318,7.313301299377148,5.682059469541194
45,1269,1269,1319,7.139019565040265,5.474588729665529
45,1269,1270,1320,7.090557116351254,5.573927308934575
45,1269,1318,1268,7.313301299377148,5.682059469541194
45,1269,1318,1319,7.719362806630032,6.08031186767372
45,1269,1319,1269,7.139019565040265,5.474588729665529
45,1269,1319,1318,7.719362806630032,6.08031186767372
45,1269,1319,1320,7.458910844428091,5.718802256330045
45,1269,1320,1270,7.090557116351254,5.573927308934575
45,1269,1320,1319,7.458910844428091,5.718802256330045
46,1270,1220,1221,6.903421510881976,5.615595213992469
46,1270,1221,1220,6.903421510881976,5.615595213992469
46,1270,1221,1271,7.024327404040473,6.065451711456256
46,1270,1270,1271,7.090557116351254,5.573927308934575
46,1270,1271,1221,7.024327404040473,6.065451711456256
46,1270,1271,1270,7.090557116351254,5.573927308934575
46,1270,1271,1321,7.118873523114996,5.887203776637134
46,1270,1320,1321,7.31884669799987,5.646332563060326
46,1270,1321,1271,7.118873523114996,5.887203776637134
46,1270,1321,1320,7.31884669799987,5.646332563060326
47,1320,1319,1369,7.458910844428091,5.718802256330045
47,1320,1320,1370,7.31884669799987,5.646332563060326
47,1320,1321,1371,7.262505946691213,5.81826370575191
47,1320,1369,1319,7.458910844428091,5.718802256330045
47,1320,1369,1370,7.796070100672218,6.052927376462475
47,1320,1370,1320,7.31884669799987,5.646332563060326
47,1320,1370,1369,7.796070100672218,6.052927376462475
47,1320,1370,1371,7.591081312841126,5.864822046465576
47,1320,1371,1321,7.262505946691213,5.81826370575191
47,1320,1371,1370,7.591081312841126,5.864822046465576
48,1321,1271,1272,7.118873523114996,5.887203776637134
48,1321,1272,1271,7.118873523114996,5.887203776637134
48,1321,1272,1322,7.159393118663514,6.231655354070413
48,1321,1321,1322,7.262505946691213,5.81826370575191
48,1321,1322,1272,7.159393118663514,6.231655354070413
48,1321,1322,1321,7.262505946691213,5.81826370575191
48,1321,1322,1372,7.234981698334773,6.092586894004062
48,1321,1371,1372,7.463368453091226,5.9106499901953455
48,1321,1372,1322,7.234981698334773,6.092586894004062
48,1321,1372,1371,7.463368453091226,5.9106499901953455
49,1371,1370,1420,7.591081312841126,5.864822046465576
49,1371,1371,1421,7.463368453091226,5.9106499901953455
49,1371,1372,1422,7.369690607677164,6.09788953230214
49,1371,1420,1370,7.591081312841126,5.864822046465576
49,1371,1420,1421,7.898607583853753,6.2350350302065065
49,1371,1421,1371,7.463368453091226,5.9106499901953455
49,1371,1421,1420,7.898607583853753,6.2350350302065065
49,1371,1421,1422,7.714254869650533,6.180159752868226
49,1371,1422,1372,7.369690607677164,6.09788953230214
49,1371,1422,1421,7.714254869650533,6.180159752868226
50,1372,1322,1323,7.234981698334773,6.092586894004062
50,1372,1323,1322,7.234981698334773,6.092586894004062
50,1372,1323,1373,7.181940370696177,6.286850977418301
50,1372,1372,1373,7.369690607677164,6.09788953230214
50,1372,1373,1323,7.181940370696177,6.286850977418301
50,1372,1373,1372,7.369690607677164,6.09788953230214
50,1372,1373,1423,7.264435188872363,6.271025518514165
50,1372,1422,1423,7.556417614135243,6.264991082301591
50,1372,1423,1373,7.264435188872363,6.271025518514165
50,1372,1423,1422,7.556417614135243,6.264991082301591
51,1422,1421,1471,7.714254869650533,6.180159752868226
51,1422,1422,1472,7.556417614135243,6.264991082301591
51,1422,1423,1473,7.391527191905863,6.377237845609678
51,1422,1471,1421,7.714254869650533,6.180159752868226
51,1422,1471,1472,7.992546793762998,6.596090429172543
51,1422,1472,1422,7.556417614135243,6.264991082301591
51,1422,1472,1471,7.992546793762998,6.596090429172543
51,1422,1472,1473,7.772028869887291,6.561930865677446
51,1422,1473,1423,7.391527191905863,6.377237845609678
51,1422,1473,1472,7.772028869887291,6.561930865677446
52,1423,1373,1374,7.264435188872363,6.271025518514165
52,1423,1374,1373,7.264435188872363,6.271025518514165
52,1423,1374,1424,7.115548148341926,6.292039462928424
52,1423,1423,1424,7.391527191905863,6.377237845609678
52,1423,1424,1374,7.115548148341926,6.292039462928424
52,1423,1424,1423,7.391527191905863,6.377237845609678
52,1423,1424,1474,7.195759809301494,6.388313366264837
52,1423,1473,1474,7.540146353730512,6.56666831505737
52,1423,1474,1424,7.195759809301494,6.388313366264837
52,1423,1474,1473,7.540146353730512,6.56666831505737
53,1473,1472,1522,7.772028869887291,6.561930865677446
53,1473,1473,1523,7.540146353730512,6.56666831505737
53,1473,1474,1524,7.285193233325917,6.5115299642022135
53,1473,1522,1472,7.772028869887291,6.561930865677446
53,1473,1522,1523,7.982801058996377,6.914230855263957
53,1473,1523,1473,7.540146353730512,6.56666831505737
53,1473,1523,1522,7.982801058996377,6.914230855263957
53,1473,1523,1524,7.679648804226007,6.76776099717409
53,1473,1524,1474,7.285193233325917,6.5115299642022135
53,1473,1524,1523,7.679648804226007,6.76776099717409
54,1523,1522,1572,7.982801058996377,6.914230855263957
54,1523,1523,1573,7.679648804226007,6.76776099717409
54,1523,1524,1574,7.357989857189024,6.592818423719737
54,1523,1572,1522,7.982801058996377,6.914230855263957
54,1523,1572,1573,8.15286127845473,7.227817606451849
54,1523,1573,1523,7.679648804226007,6.76776099717409
54,1523,1573,1572,8.15286127845473,7.227817606451849
54,1523,1573,1574,7.780650613659805,6.90250589811499
54,1523,1574,1524,7.357989857189024,6.592818423719737
54,1523,1574,1573,7.780650613659805,6.90250589811499
55,1573,1572,1622,8.15286127845473,7.227817606451849
55,1573,1573,1623,7.780650613659805,6.90250589811499
55,1573,1574,1624,7.393754756776884,6.574064808291452
55,1573,1622,1572,8.15286127845473,7.227817606451849
55,1573,1622,1623,8.252993132300494,7.420238933791986
55,1573,1623,1573,7.780650613659805,6.90250589811499
55,1573,1623,1622,8.252993132300494,7.420238933791986
55,1573,1623,1624,7.822931243982457,6.91659931405483
55,1573,1624,1574,7.393754756776884,6.574064808291452
55,1573,1624,1623,7.822931243982457,6.91659931405483
56,1623,1622,1672,8.252993132300494,7.420238933791986
56,1623,1623,1673,7.822931243982457,6.91659931405483
56,1623,1624,1674,7.3835463044571155,6.4338961531929755
56,1623,1672,1622,8.252993132300494,7.420238933791986
56,1623,1672,1673,8.266847443753438,7.448013789795987
56,1623,1673,1623,7.822931243982457,6.91659931405483
56,1623,1673,1672,8.266847443753438,7.448013789795987
56,1623,1673,1674,7.799517165608353,6.800527406228785
56,1623,1674,1624,7.3835463044571155,6.4338961531929755
