order,edge_id,u,v,nominal_forecast,deviation_abs,covered_by_pi,rho_implied,robust_cost_component
152,33702,8467,8567,3.7540281888149423,1.0286466254910396,False,0.030885913027446588,0.030885913027446588
153,34100,8567,8667,3.2857420572619698,0.7570766453747058,True,0.0,0.0
154,34498,8667,8767,2.8125713846930926,0.4669998738745788,True,0.0,0.0
155,34896,8767,8867,2.4210358301615935,0.1995929234662785,True,0.0,0.0
156,35294,8867,8967,2.18558678886813,0.0072549038860092,True,0.0,0.0
157,35692,8967,9067,2.155618697606326,0.0599528877507333,True,0.0,0.0
158,36088,9067,9068,2.346064577667817,0.0193309512030914,True,0.0,0.0
159,36092,9068,9069,3.036798305456818,0.3232999935714766,True,0.0,0.0
160,36096,9069,9070,3.7042151457387615,0.6578236655971037,True,0.0,0.0
161,36100,9070,9071,4.235045341796196,0.8889974161390004,True,0.0,0.0
162,36104,9071,9072,4.553714639962783,0.934075873106047,True,0.0,0.0
163,36108,9072,9073,4.640582337459984,0.7931035025212161,True,0.0,0.0
164,36112,9073,9074,4.532603841200348,0.5358793984821384,True,0.0,0.0
165,36116,9074,9075,4.307542828591704,0.2594657792523689,True,0.0,0.0
166,36120,9075,9076,4.058436435425336,0.0454279199763147,True,0.0,0.0
167,36124,9076,9077,3.867068490693633,0.0617332966845722,True,0.0,0.0
168,36128,9077,9078,3.78380664266812,0.0534228407119838,True,0.0,0.0
169,36132,9078,9079,3.8179791188744105,0.0535720056785673,True,0.0,0.0
170,36136,9079,9080,3.939756441162602,0.224247603024001,True,0.0,0.0
171,36140,9080,9081,4.092004614865144,0.4085669270874641,True,0.0,0.0
172,36144,9081,9082,4.208607209418868,0.5498080135994456,True,0.0,0.0
173,36148,9082,9083,4.234133024709657,0.6041281959451279,True,0.0,0.0
174,36152,9083,9084,4.138993710572654,0.5638379961828015,True,0.0,0.0
175,36156,9084,9085,3.925379063359894,0.4663056509359626,True,0.0,0.0
176,36160,9085,9086,3.622625883027786,0.3752101552099978,True,0.0,0.0
177,36164,9086,9087,3.2751066619048053,0.3404428029262152,True,0.0,0.0
178,36168,9087,9088,2.9288531030324827,0.3625825538676683,True,0.0,0.0
179,36172,9088,9089,2.622903315801805,0.3900044711932007,True,0.0,0.0
180,36176,9089,9090,2.387680099920685,0.3560637788201561,True,0.0,0.0
181,36180,9090,9091,2.2478368153421338,0.2336207358430999,True,0.0,0.0
182,36184,9091,9092,2.224204548193436,0.0673811431524087,True,0.0,0.0
183,36188,9092,9093,2.3307677298097076,0.0438751556947623,True,0.0,0.0
184,36192,9093,9094,2.5671282191629547,0.008827362619094,True,0.0,0.0
185,36196,9094,9095,2.9114147468897897,0.1905814483379169,True,0.0,0.0
186,36200,9095,9096,3.319629082048748,0.4756706802997437,True,0.0,0.0
187,36204,9096,9097,3.733880431879877,0.7105862697988439,True,0.0,0.0
188,36208,9097,9098,4.09617501050515,0.78361636220259,True,0.0,0.0
189,36212,9098,9099,4.360727151225506,0.6799191044418595,True,0.0,0.0
190,36216,9099,9199,4.499234962196062,0.4994552662585496,True,0.0,0.0
191,36614,9199,9299,5.162341709243458,0.6486509017688258,True,0.0,0.0
192,37012,9299,9399,5.803932575363936,0.7386766284914774,True,0.0,0.0
193,37410,9399,9499,6.324813846934204,0.6911769673326313,True,0.0,0.0
194,37808,9499,9599,6.66692871183447,0.4794691533603625,True,0.0,0.0
195,38206,9599,9699,6.823857731535656,0.151374946143699,True,0.0,0.0
196,38604,9699,9799,6.83424086195371,0.1766631710042627,True,0.0,0.0
197,39002,9799,9899,6.761920099159564,0.3598561062144201,True,0.0,0.0
198,39400,9899,9999,6.672320270288979,0.2885581920064624,True,0.0,0.0
,,,,,,,,
TOTAL_NOMINAL_COST,,,,719.239160389057,,,,
TOTAL_ROBUST_OBJECTIVE,,,,742.8036184669264,,,,
